	Ensembl_ID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	response_group
378	TCGA-AO-A0JA-01A	-1.0252805	0.42024508	-0.06714821	-0.03834474	0.92957544	0.21247554	-0.77481276	-1.1014837	-0.11249894	-0.3605852	-0.39732292	1.4971628	-1.0784657	1.2638575	0.74446696	-0.0788295	-0.23468897	0.7831832	-0.35111704	-1.4701741	-1.0005437	1.0596131	-0.27905974	-0.056752443	-0.041303374	-0.035676714	0.3226938	-0.60883987	-1.3242728	-0.325074	-0.3699239	0.09990322	0.67099494	0.6484474	-0.14437018	0.41323692	-0.27267703	0.44989315	0.07735472	-0.06962693	-0.45257318	0.7212792	-0.25188494	0.7718452	0.6307406	-0.5003189	-0.00033056736	-0.8271674	0.97487056	-0.33571815	1
380	TCGA-AO-A0JC-01A	-0.95693916	0.9675224	-0.6823036	0.8430952	0.23535664	1.4040344	0.85174596	1.6358893	-0.81619227	0.6796612	1.2219431	0.66534317	-0.9751909	-0.43935063	3.4829545	2.19576	-0.7383466	2.7567744	-1.5600487	-0.6294249	-1.0932263	-1.5244297	0.8695774	-0.25711492	-0.79721564	1.0656604	0.68594927	-0.7850916	-0.8172239	-0.86584216	-0.5284436	0.23805472	0.9443357	1.5394235	-0.3292527	-3.2090175	1.5268008	-1.9309312	0.8178397	2.8496528	-0.19811916	1.046008	0.8300175	-0.50042504	-0.62243116	0.40475586	-0.57688886	-0.34924093	0.84159744	-0.1719165	0
381	TCGA-AO-A0JD-01A	0.83224046	-0.13448215	0.8747835	2.028498	0.63082886	-0.43239322	-1.0122647	-0.58636653	0.40405017	2.2945132	-1.0924699	1.0614932	-0.5289649	-0.49517712	-1.6116571	-0.8272715	-0.24656233	-1.1903454	0.29782254	-0.20295952	-0.61371386	0.84883416	0.688323	0.64613885	-0.40358257	-1.0160764	-0.27585563	0.122303754	-2.0422578	-1.0589557	1.9645504	0.11672871	1.2093756	1.484854	0.47916514	1.2500101	0.3113457	-0.34174025	-0.8249826	-0.03135103	-5.5655837e-05	1.3080138	-0.6138299	-1.2062413	0.0041192845	0.65733284	-0.05266404	-0.02876497	-0.13776799	-1.312297	0
382	TCGA-AO-A0JE-01A	1.496543	0.56628066	-0.34656185	0.9134541	-0.7434201	-0.6309061	1.1214852	-1.0170702	-0.19955643	1.2074405	-0.17537618	0.6374896	-1.3032712	-1.5767593	0.5752162	0.030713726	0.16039726	-0.52340734	0.16580853	-0.697268	-1.3228241	2.1901793	-0.572752	-0.4625101	-2.1506197	-1.655678	-1.8199382	0.5025092	-1.4545059	0.18744622	-0.24282771	0.9712242	1.3586757	0.9303183	0.8770661	-0.027774747	-1.9862585	-0.47590083	-2.360832	-0.9766999	-0.5182314	0.21022306	0.5157419	0.49235946	-0.8717564	1.5782114	-1.1679157	-0.62792236	0.38267106	-0.6055876	0
383	TCGA-AO-A0JF-01A	-0.736829	0.6890746	-0.9578589	-0.5335088	0.86587423	-0.2680691	0.37351575	-1.1940484	-0.8820574	0.08529355	1.1687735	0.4491794	-0.76446044	-0.54951406	2.6018052	-0.60568935	1.6715994	-0.6836036	-1.4672928	-1.1268647	-1.0787134	0.098249495	0.20070282	1.138343	-0.9805775	0.54824066	0.59563154	-1.0796417	-0.23306508	2.7660918	-0.64180404	2.124993	0.35863948	-0.58034927	0.311256	1.2380314	-0.3190955	0.39994872	2.2097285	0.24768949	-0.13644707	0.63022244	-0.21359336	0.5441047	-0.84686464	0.9000201	1.0043226	-0.52099866	0.13820682	1.1131675	0
384	TCGA-AO-A0JG-01A	-1.3579831	0.45361364	0.022553394	0.37492025	1.2189612	1.6471575	-1.1619835	1.1779033	-0.14802574	-2.1104512	0.3061943	0.016555935	-0.102734044	-1.0112251	1.7018255	0.32770962	-1.2674527	0.5648324	0.114602506	-1.38086	-0.7213455	-0.050853692	0.55075455	-0.6692877	0.15265107	0.48525804	1.5154247	0.5629261	-0.3234203	-0.7148704	0.9063488	0.7064234	0.19804144	1.0434184	1.0103052	-0.19126572	1.3809762	-1.0325619	2.920102	0.9635321	1.3227829	-0.26046216	0.4973168	-0.47791553	0.019741863	-0.41127488	-1.325278	-1.1356994	-0.9379024	-0.21087308	0
385	TCGA-AO-A0JI-01A	0.5556029	0.8474792	-0.40104422	0.464261	-1.9816077	0.148415	-1.3186003	-0.59932625	-1.2524185	-0.324574	-0.31113017	0.77423567	-0.3628959	-1.0528412	-2.486967	-1.9285654	0.23209178	0.0297807	-1.0923057	-0.48282313	0.9615285	-0.16321585	-0.48137474	-1.6991717	0.24469578	0.5163722	1.753355	-0.51091313	0.70270485	-0.49450344	2.091559	-0.7792598	-1.5780911	-0.53825057	0.04073792	2.2170746	-1.2550882	-0.98046184	3.0961192	1.4233004	-0.04493247	0.57100284	-0.6474892	1.4665313	0.85721654	-0.32677695	0.5892374	-0.14974256	0.34577644	-1.2699968	0
387	TCGA-AO-A0JL-01A	-0.10359621	-0.5146787	-0.2570161	0.9638224	-0.06353593	-0.71344507	-1.0155115	-0.019174589	-0.33925205	1.9363902	-0.9982261	0.62941104	0.84428215	-1.1305659	-1.7260422	-0.12108124	-0.025002468	-0.040878333	-0.14250082	0.46769324	0.47818565	-0.994429	-0.5709707	-0.57546633	0.5781762	-0.26658404	0.16089708	0.29048264	-0.8547274	-0.9657212	0.7275759	0.42900905	0.1329732	-0.043903407	-1.1760229	0.61092675	1.0422516	-0.7754397	-1.010577	0.64371705	-0.103341036	0.9444242	-0.086648844	-1.7586751	0.7102854	-0.111938536	-0.33974227	1.153878	-0.23944807	-0.6172436	0
388	TCGA-AO-A0JM-01A	0.62995523	1.3533082	-0.5586997	0.62828076	-0.9178212	-0.8004765	1.2851626	-2.1699307	0.45176464	-1.3782474	2.0123644	-0.07276163	-0.8196213	-0.69718134	-1.8712809	-1.8544844	0.4554127	-1.369394	-1.7910053	-0.49277788	-0.050603323	3.785463	-0.19813544	0.9780262	-1.4368479	-1.9883177	-1.4015726	-0.8305096	-0.9433039	-1.1667999	1.0221124	0.98125464	0.6931887	1.2448931	-0.8599322	1.6463734	-0.8120336	-0.3079933	-2.159985	1.194268	0.30274427	-0.057135537	0.17820658	0.18923095	0.13970669	1.573715	0.43323702	0.38028082	-0.04443144	-1.3061832	0
389	TCGA-AO-A124-01A	1.7016294	-1.1641563	0.58232	-1.4272894	0.06333023	-0.19066577	-1.6473919	-0.560441	1.3477981	-0.8715422	-1.019625	-0.6363922	-0.13884842	-0.0107384175	-1.340863	0.5297365	0.049528316	-0.65823334	-0.8280411	0.044437945	-1.0127251	-0.3661717	0.40912923	0.06539231	0.010795705	-0.7566699	-1.0301262	-0.46236405	-3.2515113	-1.4987252	1.2717816	1.4842042	-0.29228458	2.0804102	-0.16099651	0.58838505	0.120861314	0.9185358	-2.6544032	-0.046926543	0.108680084	2.9559445	0.34667045	0.9710632	-0.00980336	0.017309964	0.13149595	0.67536366	-0.04330635	-1.2109656	0
392	TCGA-AO-A128-01A	-1.2624193	0.7700984	1.0328693	-1.547416	-0.121383116	1.0013642	0.3663783	1.4277394	0.20608777	-0.65933967	0.48124957	-0.020651013	-1.6933308	-0.35365802	1.7883683	1.5235025	-0.86851954	1.2242903	-0.44122922	-0.3251687	-1.6493845	-1.0542601	-0.3412728	1.049279	-2.1179037	-0.124673516	-0.20688994	0.19758172	-1.7725873	-0.27510226	-0.42313105	1.0917519	1.9975051	1.2341306	0.28889215	-2.5511038	-0.14249995	0.055946946	-1.1096829	0.07665439	-1.3127806	1.1094248	-1.2585222	-0.60358787	0.38451263	-0.49256244	-1.4657329	-0.66924405	-0.42324924	-0.35013187	0
393	TCGA-AO-A129-01A	0.32829577	-0.5928211	1.0871753	1.2583908	0.7667485	0.28493562	-0.024735302	0.8356959	0.40670285	-0.62106633	0.55409294	-0.17307994	0.626292	-0.9693662	0.025992319	1.1662111	-0.6627559	1.1843112	0.17753479	-0.25931063	-0.21246916	-0.39868551	-0.7999473	0.20723826	-0.14012823	-0.9148236	-0.5900961	-0.9391045	-0.7336876	-1.3262469	-0.26869592	0.36221093	-0.8177547	0.5617142	0.45953178	-1.0492561	0.30510587	1.188264	-1.2228739	-0.120719194	-0.3601755	0.93820673	-0.1316576	0.80517924	-0.36433837	-0.8126623	0.32768863	0.41449445	-0.3819334	-0.4169841	0
394	TCGA-AO-A12A-01A	0.20295203	-0.35655347	-0.7437575	-0.39940846	0.49448377	1.0658227	-1.3181098	-1.8072716	0.64921534	0.23972511	0.0036088973	-0.12970634	0.7077198	-1.4189426	3.0267744	1.5106671	-0.89718795	1.7576548	0.7774731	-1.4261243	0.17183118	1.1299077	0.69949114	-0.75966704	1.1520426	1.1136839	1.6997249	0.29116833	0.4528606	-0.8677508	0.017532118	-1.6428316	0.9855478	0.34984174	-0.7406754	0.42512426	-0.8693917	2.3039556	3.2503514	-0.25303826	-0.51466244	0.805456	-1.152517	0.038140297	0.837772	-1.0581573	-0.5229747	-0.75638723	0.35795987	0.69539475	0
395	TCGA-AO-A12B-01A	0.45029807	0.03989032	-0.0357457	0.13174295	1.2882478	-1.5359505	0.010703854	-0.9084362	0.27294558	-1.5386074	-0.8067137	-1.30093	-0.11318484	-0.6746009	-1.4677954	-1.0479956	1.660537	-0.9936534	-1.2113813	0.8358161	1.1297309	-0.17021333	0.04746023	1.5964953	0.89141107	-0.16671574	-0.31440157	-0.7413674	-0.31518078	-0.30848643	1.5330132	0.07070527	0.49088597	0.030167922	-0.4545105	1.6336684	-0.4282363	-0.22713737	-1.1059065	1.9422053	-1.3178513	0.1822852	1.2152209	-1.0466683	0.6988682	0.17467797	0.43770868	1.8643947	-0.23009774	-0.2885123	0
396	TCGA-AO-A12C-01A	-0.7225632	0.5993432	0.3326647	0.026407406	-0.35187194	0.7932936	-0.3109759	-0.5550994	-0.37610406	-0.1910055	1.4209064	1.8300645	0.23982835	0.14627169	0.45147693	-0.8067145	-0.32164732	0.12985483	-0.86016226	-0.7591512	-0.47596705	0.40615547	0.081524804	1.3834323	-0.9318454	0.026957333	0.47813755	2.8978047	0.09620543	0.82668406	-0.66721874	-0.12742904	0.3022527	-0.2135024	1.8177606	1.107261	-0.07590953	-0.57512677	1.6439867	0.24279234	-1.1944925	0.058388073	-1.6547596	-0.58701247	-0.3577161	-0.24837953	-0.65565014	-0.9281111	0.02152074	0.71381044	0
397	TCGA-AO-A12D-01A	-0.022449315	-0.18137622	0.77953905	1.471896	0.64896417	0.33381602	-0.50484306	0.34605047	-0.18299253	0.22194493	0.115249306	-0.55713004	-0.5996062	0.7385785	0.5855209	0.34225336	-0.24718748	-0.96392006	0.8100736	-0.99240464	-1.3746789	0.4065981	0.819168	0.014286891	-0.97836274	-0.8441653	0.06776636	0.3454979	-1.2736994	0.35845762	0.49728242	-0.36652198	0.864835	0.91370255	-0.4103656	0.19090343	-0.14926174	0.05916161	-0.41866386	-0.13050362	1.186797	-0.0823826	1.394819	0.36731493	-0.33740172	-0.149361	-0.42683858	-0.23799388	1.2644715	0.057954825	0
398	TCGA-AO-A12E-01A	-0.6845571	0.8839022	-0.48186463	-0.26207742	0.122182995	1.4083226	-0.47029766	1.162297	0.8513976	1.7881112	0.48668855	-0.35135138	-0.8093322	0.027424768	1.7941527	0.08438127	-1.1608973	0.85789967	0.43908983	-0.64834577	-0.1886685	0.19784394	-0.03662461	-1.7775346	-0.27561432	-0.045258116	1.0357609	-0.75919366	0.9994456	-1.2024589	0.4209875	1.1078663	0.4884877	0.17958337	-1.4239995	-0.12884037	-1.0872407	1.5741013	2.350607	0.5686871	0.11761492	-1.3041145	0.1319695	0.96702886	-1.1307832	-0.21307233	-0.25381422	-0.49420163	0.02568414	0.40019792	0
399	TCGA-AO-A12F-01A	-0.022847712	-0.8054813	-0.0032644644	0.20993884	-0.27457333	-0.020144582	-1.1006919	0.23308948	0.5005422	0.5910436	0.7239724	0.48658752	0.36298016	-0.36619186	-1.1033127	0.5142824	-0.8464842	0.07959831	0.065479346	-0.19913444	0.14038196	-0.42602256	-0.0149310175	-0.049811415	0.95302546	0.100646615	0.049861535	-0.4217297	-1.1659874	-1.206639	0.6606641	0.55330026	0.5562777	0.3905605	-0.38432816	0.053562183	-0.39982933	0.14976077	-0.49414328	-0.2303817	-0.64673966	1.1434097	0.05853482	0.5035208	-1.048374	0.30052033	-0.27488673	0.58224964	0.9542809	-0.91173494	0
402	TCGA-AO-A1KO-01A	2.531128	-0.82655966	-0.3148096	-0.46966684	1.7047291	-0.8780531	-1.904799	-0.23509082	-1.4699066	-0.44007826	0.048508577	0.79166114	0.94404197	0.8221803	1.4570116	0.22688435	1.5884209	-0.82578385	-0.5441368	0.07059765	-1.1868833	-1.6015215	-0.5133676	0.9523335	0.21020836	-0.22177199	0.8309524	-0.66504204	-2.0015821	1.6998029	1.1830264	0.56645155	0.3882745	0.83013684	1.7855378	1.6418746	-1.1750494	-1.3106198	0.969839	-0.3818487	0.03549967	1.7427759	1.6317872	-0.057682633	0.12904488	-0.16073672	-0.6188056	-0.2825054	-1.0812402	0.15969822	0
403	TCGA-AO-A1KP-01A	-0.042913184	-0.40329617	-0.30236286	0.3781318	-0.120469995	0.6420615	-1.294882	-0.38516003	-0.81998897	1.0243226	0.20083177	-1.3667761	-0.3591765	0.4084875	-1.1097492	-0.82696146	-0.11494271	0.1934317	0.4435609	-0.46595868	-0.008966899	0.38101292	0.97945637	-0.033050522	0.47029227	1.3337178	1.1851559	-1.506701	-0.1893612	-0.6735151	1.7466483	-1.2613546	-0.55682147	0.21002463	-0.87169933	1.3507893	0.30031273	-0.21794748	2.495148	-0.6435635	1.4846104	1.24341	-1.0163765	0.56498265	0.07955954	0.06994179	-0.60871005	-1.0239421	1.3422754	-1.3631488	0
405	TCGA-AO-A1KR-01A	-0.10999453	-0.20193374	-0.7146149	-0.11533363	-1.0503813	-0.4649342	0.14535531	-0.22629943	-0.44796556	1.1264919	2.2041175	0.42512512	-0.8160919	-1.0874456	-1.8834696	-0.0213559	-0.32200408	0.32032937	-0.6926866	-0.081644684	0.7417177	-0.20505567	0.48732257	0.10460169	0.5561955	-0.32471687	-0.08492254	1.0758845	-0.2579658	-1.1469778	0.30871832	0.07463592	0.7883965	-0.013984872	-1.1622028	-0.075597316	-0.043964893	0.65039146	-1.6519171	-0.13923556	1.8969092	0.42865595	-0.42237338	-0.06807427	-1.1440476	1.0879725	1.1961163	1.2781126	-0.006399421	-0.95298976	0
407	TCGA-AO-A1KT-01A	-1.2761849	1.2611239	-0.8640351	0.15416718	-0.65505576	0.70927274	0.58561486	0.9602003	-0.022139907	-1.9359028	0.8646745	0.22049068	-0.20757116	1.2716446	0.41975614	-0.510563	-0.6457261	0.94745296	0.08087498	0.07481977	0.42890215	1.0805675	1.3874909	-0.7815738	-0.52507347	-0.09591651	-0.27291888	-0.49411556	1.7117324	-1.5417011	0.47837162	-0.12966324	-0.015438348	-0.060553387	2.4835646	-0.25447968	0.35482872	1.1825111	1.466817	-0.38442728	-0.94792914	-1.675769	1.3772836	0.6804344	0.13909024	-0.64331865	-0.77688944	0.08556154	-0.09457473	0.09700981	0
409	TCGA-AQ-A04J-01A	-0.2783882	-0.2510008	0.22358295	-0.19744363	-0.088952824	0.8178754	-0.96881855	1.321185	0.16480432	-0.69122636	0.06024997	0.49341655	-0.32126778	0.19162151	1.206074	1.1915679	-0.71206397	0.015990838	-0.32151824	-0.16740042	-0.96444327	-1.3982246	0.5993444	-0.086212635	-0.14970542	-0.37975657	0.5241389	1.1205049	-1.3959975	-0.055930417	0.5054311	0.7741899	0.5132834	1.3604289	1.2608218	-0.7558184	-0.48466814	-0.58577645	0.3200269	-0.63300323	1.0940498	0.76228	-0.7328504	-0.3285175	0.47683063	-0.06209168	-0.8581343	-0.03924133	0.8312005	-0.054303892	0
417	TCGA-AR-A0TP-01A	0.958258	-0.96926206	-0.9660814	0.24849418	0.33887908	-1.4502786	-2.3330266	-0.87514323	0.9534255	-0.6803299	-0.6911862	-0.69035095	-0.77547884	0.8253914	-0.8285539	0.07369783	1.1641506	0.7738081	0.21872221	1.031194	-0.83087003	-2.446347	0.5661884	-0.62838805	0.33848965	0.21584718	-0.77295095	0.01345697	-2.9029095	-1.2094232	0.3958678	-1.5644164	0.99206287	0.9877538	0.058978476	1.1243154	0.055383384	0.50529414	-2.3733757	0.85318005	-0.111540556	3.9952092	0.58415043	0.37739646	-1.2558292	1.7759445	0.68317163	1.2798263	-0.63318974	-0.095672056	0
420	TCGA-AR-A0TS-01A	-1.0801423	-0.5482378	1.1032009	-0.62365365	0.7939409	0.85979474	-1.7107657	1.3916346	0.8823966	0.779954	0.7625051	-0.5176413	0.16441989	-0.0148895085	1.1876124	1.9215949	-1.1184895	1.3561902	0.62264013	0.0016861409	-1.2106335	-2.468205	-1.3323786	1.0446079	-0.18419531	0.09072865	0.62420803	-1.0524539	-2.8134809	-0.568925	0.6921621	-0.637737	1.0669682	1.7109382	1.0541631	-1.6525941	-0.33789384	0.12672654	-0.46792504	0.5577934	0.16173467	2.4113793	-0.4712267	-1.2223846	-0.99047166	-0.9668739	0.22242853	-0.58302873	2.0677109	-0.796521	0
421	TCGA-AR-A0TT-01A	-0.3733595	0.50718856	0.39835274	-0.16887225	0.4702567	0.3291249	0.18690234	-0.3240047	0.56245935	0.039495535	-0.8732343	-0.87427497	0.21958095	0.47469595	1.3372309	1.5398564	-1.1664013	2.2816873	0.57084405	-1.5774632	-0.61128587	0.8077693	-1.8170097	-1.1850785	0.22181925	0.47612178	-0.19848658	0.2990601	-0.8055055	-2.2164145	-0.18959342	0.19767874	0.37902662	1.4494623	0.25635436	-2.1733084	0.09486048	-0.12974773	-0.368303	-0.28078857	0.99696815	0.7947581	0.48369274	-0.57243353	-0.9280802	-1.1727529	-0.14503041	-0.64978814	-0.29361427	-1.2285681	0
422	TCGA-AR-A0TU-01A	2.031845	-0.6126967	-0.6999041	-1.8720245	0.4383803	1.2978162	0.36666405	1.4388218	0.08093247	0.090314366	0.75466025	1.3999748	0.8788605	1.5451766	-2.0924408	1.1446015	-1.5192364	-1.3221267	-0.55098414	-0.14166208	0.42753267	0.09204	0.80118495	-0.63640666	-0.7595624	-0.21731928	-0.99923015	-1.7020516	-1.6543962	-2.0060005	1.3224965	1.3087063	-0.9336549	2.0075078	-0.26884106	-1.4051743	-0.5802069	-1.2911695	-2.8704927	-0.1136463	-1.084378	1.3419595	1.0603831	0.96625817	1.2748146	-0.1824992	0.5011201	0.9443685	0.7847385	-2.1624925	0
424	TCGA-AR-A0TW-01A	0.19816709	1.3623732	-0.40070415	-0.03987354	0.48283106	0.049529947	0.3337913	-0.36339203	1.1264845	1.5891566	-1.1195215	0.16640374	1.4468516	0.65988123	-2.1418524	-1.9457666	-0.41726187	-1.8311384	-0.25795016	0.5055219	0.13095321	2.0934632	1.103861	0.53031385	-2.0849466	-1.4913478	-0.48926273	0.02489996	-0.31935576	-0.99872833	2.0144117	-1.2168641	-0.24685106	1.0471809	1.0160682	1.7597082	-0.38795185	-0.2447718	-0.22454391	0.052464515	-0.4067285	-0.5663506	-0.39726228	-0.35020918	-0.10770267	-0.91724265	-0.8687043	-0.24879572	0.79884815	-0.8542417	1
430	TCGA-AR-A0U3-01A	1.8233408	0.14098066	-1.2680907	0.71580184	-2.0379632	0.5855433	-1.3326604	-1.913724	-0.80302244	0.94726795	0.5997608	0.49322635	0.45882413	-0.48923737	-1.5365584	-0.34520516	-1.1224154	0.97539496	-0.3851952	-1.3010918	-0.88509977	1.331162	-0.44385788	-0.38367444	0.28904963	-0.011106998	0.48095804	-2.0542998	-1.3576229	-1.6163095	0.68849874	-0.8309281	-0.5229215	0.91226804	0.42228034	0.5128065	0.07177563	-0.90721166	1.1077313	-0.010529995	0.16617227	1.837504	1.7193899	0.99930835	0.42377383	0.5279325	0.33587852	-1.3110676	-0.12743646	-1.8260167	0
431	TCGA-AR-A0U4-01A	0.024126954	-0.69913465	-0.8674183	0.7084483	-0.035406373	0.075136445	-1.0027626	0.01926161	0.009441804	-0.2920071	0.061761033	0.063392386	0.25712788	1.2643152	0.08656916	1.0316746	-0.5765141	-0.3515549	0.73798555	-0.2470546	-2.0126188	-0.5190093	0.17902455	-0.16149971	-1.7133104	-0.2341268	-0.82938254	0.24499401	-2.887805	-0.22640908	0.3040828	-1.1966714	1.5803553	1.6969769	1.1153457	-0.8852629	0.37933636	0.7540591	-2.4214346	-2.6120048	-0.9648673	1.7120998	1.5229704	-0.4087358	-0.22990432	-1.7254537	-0.9110833	-0.42718887	0.47299665	-0.8686841	0
433	TCGA-AR-A1AI-01A	-0.5133821	-0.86764544	-0.55309	-0.81462723	-0.31888628	0.6724675	-1.3242558	0.8528274	-0.7582589	1.0796293	-0.50769436	-0.0054773223	0.6016658	2.1055417	0.2613754	1.386965	-0.9032439	-0.89100015	-0.36737916	-0.17779094	-1.6762359	-0.3265277	0.9351795	0.15839016	-1.373473	-0.89306754	-0.022178665	-0.34477374	-2.6638365	-0.16233161	0.8350658	0.23130597	0.27302468	1.7639962	0.9107077	-0.81492776	0.69133073	1.2847574	-1.7128814	-1.9431107	-0.31985632	1.0272563	1.3058081	0.25787646	0.05235337	0.025164843	-1.7300607	-0.6252587	-0.25188574	-0.83363783	1
437	TCGA-AR-A1AM-01A	-0.0620403	-0.8270732	-0.0853894	-1.0246048	-0.012744382	-0.0023269355	-0.800946	0.110817194	-0.5968662	-0.43653902	0.9249188	0.50683725	0.08009139	-0.5472465	2.542497	1.5790311	-0.81186515	1.7445369	0.64720654	-0.3453896	1.0329942	0.13330863	1.4527541	-0.7404055	1.4961058	0.36593038	0.7273749	-1.5819544	1.5989859	-1.1011112	0.18160309	0.102962226	-1.2188762	-0.34555966	0.71314496	-0.04550439	0.44790298	0.28526086	2.3065147	-0.2204552	-0.06837726	-0.5850843	0.1717829	-0.3916679	-0.5691968	-2.3906116	-0.13303077	0.47493374	-0.16578722	0.98434186	0
438	TCGA-AR-A1AN-01A	-0.45755428	-0.17847423	-1.3451465	0.55529064	0.79366446	-0.93713695	-0.3457148	-1.2552952	0.34202784	0.292046	-0.7549427	-1.1879404	-0.80173874	-0.8685598	0.87123454	-0.24525765	0.6425098	-0.3760153	-0.30365553	-1.5877277	-1.1093382	0.5402311	0.10850177	-2.0570128	-0.103463136	0.052026138	-0.17963104	-0.697967	-1.564537	0.9241686	-0.3789537	-0.10633211	0.8880427	0.738378	-0.8974576	0.7409285	1.3911607	0.019602085	-0.4026354	0.59857213	-0.23823516	1.5200276	0.5019791	0.3455245	-1.4336386	0.9407768	-0.21323377	-0.15062495	-1.267468	-0.15675351	0
439	TCGA-AR-A1AO-01A	-0.07340275	0.30094284	1.2203165	0.40371457	-0.25782037	1.1186887	0.096812	1.0871749	-0.34684572	-1.4641021	-1.1188004	-0.5950436	0.02045004	-1.9823941	1.6512804	0.99946487	-0.52813137	-0.08488189	-0.507235	-0.4039966	-0.7856162	-0.8807978	2.1198764	-0.07573507	-1.1996454	-0.10180842	0.49323183	0.1500918	-0.42035678	0.37397528	0.1366786	-0.62621486	0.71513283	0.6659329	-0.66931534	-0.7017758	-0.32823226	-0.704895	0.27567703	2.3184953	0.40764183	-0.4599245	-0.95706123	0.011112347	0.44340986	-1.7950397	0.38691366	-0.1099063	-0.5666338	0.78726757	0
441	TCGA-AR-A1AQ-01A	-0.56164813	-0.4584709	-0.2836073	0.74321	-1.1081855	0.3380194	-0.33207858	1.2572194	0.2663162	0.52050245	-1.1398787	0.8838428	0.05688916	-0.63381314	0.3092346	0.86306775	-1.2123663	-0.13351963	0.34398335	0.023180306	-0.70656204	-0.23176315	0.0026051067	0.6249343	-0.9175393	-0.15698767	-0.08689339	-1.7360032	-1.4853321	-0.61254203	0.44629833	0.8857253	1.1931795	1.2384939	0.8614683	-1.0399891	0.8299955	1.3917254	-1.1060953	-0.21193153	-0.7404419	0.44574198	0.26996076	-0.04306385	0.6299418	0.8544525	-0.7665599	-0.019013181	-0.50747126	-0.5612693	0
442	TCGA-AR-A1AR-01A	1.5110509	-0.13558748	0.34520108	-0.3136341	0.057153527	0.4576715	-1.2275391	0.08211217	1.0359178	-0.3454543	1.1766633	0.6352669	0.86038786	0.9322479	1.2350733	0.79591	-0.31106585	-0.7638097	0.07611641	-1.0927732	-2.4909155	-0.44749114	-0.9498396	-1.4937806	-1.3606039	-0.4679637	0.5699757	0.76827633	-3.7569668	0.84717745	0.75367486	-0.05117128	1.6818295	2.2708771	-1.2793965	-0.52476305	-0.8125601	0.20132646	-0.68833333	-1.5260985	0.2909974	2.0174375	0.6699303	0.2569684	-0.30262098	-1.1773393	-0.51232886	-1.3530974	0.84917563	-0.69381773	1
443	TCGA-AR-A1AS-01A	1.373651	0.65188843	-0.1267013	1.3468782	-1.0477612	-1.3896729	1.6946615	-3.0280664	0.56596315	0.26076233	0.7287016	-1.0723099	0.56817114	-0.7999069	-1.0441889	-1.0941709	1.6118104	0.5518484	-1.0552905	-1.0014161	0.17906147	2.6324246	-0.77538735	0.34466222	1.5488489	-0.62498474	-1.6763148	-0.21794921	-0.3877104	-1.3021264	0.5465319	0.18413356	0.5202447	0.7441467	-0.2418166	0.62265337	1.7265334	-0.8024225	-1.0312709	1.2876325	0.5195336	1.4720547	-0.6601036	1.3174008	-0.2081946	0.5467478	1.0281328	0.82370156	-0.33945328	-1.5789118	0
446	TCGA-AR-A1AV-01A	-0.5002761	1.4110899	1.3968885	0.64962125	0.011790346	0.16048738	-0.80091673	-3.1256983	0.002341479	0.22141641	0.31894386	0.70856714	-0.35987613	0.92853934	-0.7226184	-1.1828129	-0.34996888	1.482584	-0.88852835	-1.3902888	-1.515732	2.696757	1.0297363	-0.44519264	-0.35694653	1.3687041	0.8959468	-2.6270885	-1.6711771	-1.2762048	-0.06778673	0.3701936	0.027828231	0.95147955	-1.211628	0.8414563	0.61529917	0.70162237	0.8349891	-0.7980262	0.64024436	2.5390787	-0.58253217	0.43374854	0.11992288	0.8854294	-0.14830646	-2.3041875	-0.27784362	-1.8174689	0
448	TCGA-AR-A1AX-01A	-1.0553501	1.0631024	1.1108264	1.2691027	-0.060146898	1.5077746	-0.5373828	0.40842238	-0.22076797	0.35662514	0.67406	0.252789	-0.6160264	0.048567504	2.9769413	1.5559287	-1.6726698	1.1905797	-0.35357738	-1.9065746	-1.3957028	0.48123428	-0.6957067	-1.6997432	-0.39827052	0.2321503	0.96343744	0.037537724	-1.1789434	-1.2430557	0.054812264	-1.0096735	0.07641739	1.8204101	-1.1149732	-1.5705247	-0.11503851	1.9481084	1.3451933	-0.06972429	-1.0427814	-0.13709229	-0.66841877	0.9668775	0.110431045	-0.7576248	-1.5733842	-1.3029824	-0.6387109	-0.14823942	0
449	TCGA-AR-A1AY-01A	1.4665453	-1.0338084	-0.845363	-0.48944595	-0.27238277	-0.47863495	-1.4314287	-2.3469079	0.8202697	0.055780202	-0.38670343	-0.875119	-0.3893037	-2.083484	-0.16926248	0.49262032	0.04569082	1.044377	-0.69286954	-0.9237723	-2.0970492	0.5251941	-0.03368906	-1.021993	-0.28379214	-2.1207142	-0.7973871	-0.42527923	-4.245447	-1.0687032	-0.08965147	0.16274168	-0.110020995	2.1047406	-0.0044377744	-0.060758177	-1.0828551	0.64922273	-3.604494	0.05675742	0.16173893	3.4334538	-0.104119614	0.46178716	-0.7829959	-1.6927851	0.3705817	-0.0861036	-0.34196925	-1.2759203	0
