	Ensembl_ID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	response_group
1	TCGA-3C-AAAU-01A	0.57490885	-1.1223258	0.12418705	1.2720267	-0.20892787	-0.107349515	0.8569145	0.27452323	0.79630256	0.6264981	0.29923838	-0.34953848	0.589761	0.02954372	-0.5473847	1.6227521	0.98495793	2.1501284	0.67917883	0.014691412	0.462525	0.42731413	0.12757269	1.9462556	-1.2256658	-0.7372118	-1.2379179	-0.15232679	0.79083174	0.50041205	0.4187602	0.46794415	-1.0963179	1.1042367	-0.46885687	-0.6856867	1.1259623	-0.96524155	-2.0072255	1.4927344	0.42499626	-1.0827149	-0.5348548	0.016814291	-2.3420053	-1.6228113	2.2938328	-1.392564	-0.5843472	-0.47952616	1
2	TCGA-3C-AALI-01A	2.1631954	-0.86500096	-1.2278728	-0.4467946	0.009351522	1.2928463	-0.41088396	0.15128112	0.84309995	0.34936902	-1.5045276	0.9980635	-0.022203837	1.0648476	-0.37236804	1.1264518	-0.7234812	1.1941717	-0.57861346	0.06330779	0.26137006	-0.21269828	0.040893026	1.2514346	-0.81357944	-1.0801034	-1.6244581	0.9236903	0.054468974	1.806091	0.5421921	0.30065936	-0.7018948	-0.46612865	0.13877217	-0.1499805	0.6193359	-1.2162756	0.21150039	1.882822	1.048846	-0.06110581	-0.85931885	0.113627754	-3.6689503	-1.1974027	0.5843108	-2.0643325	-0.76740485	0.02610913	0
3	TCGA-3C-AALJ-01A	1.1918521	-0.58875346	-0.2094494	-0.043551426	0.054231502	0.25525787	-0.33566752	-0.2925013	0.6444885	-0.42183864	0.06815939	0.4307306	0.32936543	0.6894046	-0.509049	0.4634488	-0.1276438	-0.28252622	0.47749817	0.15931895	-0.45726717	-0.043388195	-0.15067804	0.12222805	-0.15976822	-0.2513377	-0.4672206	0.78334296	-0.097671166	-0.25961128	-0.048292145	-0.06856778	-0.9379573	-0.3839543	-0.10497256	1.134725	0.83360124	-0.255396	-0.070222214	0.5883736	0.35435802	-0.011426412	-0.077474445	0.29979616	-1.4936814	-0.50161266	0.57417285	-0.19997656	-1.2907845	-0.48945212	0
4	TCGA-3C-AALK-01A	-0.6740507	-0.6294289	1.0774368	1.4088658	0.7695719	0.9656969	1.1446307	-0.24701408	-0.37446648	0.36305678	-0.51973194	0.023915887	-0.88958967	0.8619818	0.20247987	0.6607091	0.5021299	-2.8945944	-1.2485023	-1.1737256	-0.08670555	0.030306175	0.09785801	-0.45451373	-1.5126271	-1.9571878	-0.13228369	0.9934226	0.34784216	0.18538591	-0.7231033	-0.84543467	0.3626917	2.7898605	1.7098066	0.7665726	2.0749192	0.04754988	-0.59627914	-0.044751704	-1.1094627	-0.073835164	0.9293196	1.6146877	-1.8069701	-1.0025383	1.5556175	0.08078335	0.11777453	-0.10126001	0
5	TCGA-4H-AAAK-01A	-1.1554167	-0.90772104	0.6634167	1.2842954	0.060716897	1.0705541	0.58580464	1.7582405	0.25746676	2.9035506	0.21455038	-0.95252526	-0.19035117	-0.31066838	0.47041017	0.41121456	1.4931426	-2.3328185	0.54034245	-0.114121094	-0.13841315	0.43686873	-0.37689924	-0.68719053	-0.6433346	-2.0078454	-0.20915055	0.05050724	0.83562696	0.9358507	-0.51879066	-0.5983105	0.041250616	3.4653656	1.9940044	-0.9398997	-0.43447122	0.09972083	0.06097233	-0.7563448	-0.29547906	0.57921356	0.2808771	-0.401093	-1.1536267	-1.4383531	2.077575	0.44991347	0.17099224	0.25099945	0
8	TCGA-5T-A9QA-01A	0.5564542	-0.11511779	0.27647102	2.5359974	-0.87430716	0.009159088	1.0430324	-0.9000063	1.1409625	1.2050521	0.23146415	-1.3640575	-0.8909788	0.49522963	-0.14029053	0.017503902	3.4974058	-0.25313124	1.1578796	-0.33774605	-0.9947027	0.76413065	-0.42750525	3.4691842	-2.0792744	-0.46343896	-1.7671535	1.010237	-0.5208661	-0.5163957	0.3624644	-0.12639338	-0.8368403	1.2960439	1.4664505	-0.22905418	0.9363084	-0.9003488	-2.6151745	1.468966	0.3627412	0.5823475	-0.14696002	-1.188571	-2.2650728	-2.7105944	2.5917819	-1.763891	-1.5219271	0.6248498	0
13	TCGA-A1-A0SG-01A	-2.0350287	-1.1989617	-0.76050293	1.0857553	0.33429146	1.4332193	0.39943486	0.81191635	-0.35199794	1.7638226	-0.7884511	-0.9522819	0.20141351	-2.5706358	0.30049756	-0.096649915	2.390764	-4.295991	-0.8413447	-0.7762773	-0.9825108	0.027953386	-0.8725927	1.4032168	-2.2035031	-1.0700432	0.1646294	-0.6095131	0.23627466	-0.06334582	-0.5594225	-0.3956479	-0.5001754	3.1475766	2.4155805	-0.7807578	0.932608	0.5827074	-1.3331394	-0.46082607	0.9887774	0.05502659	1.2116579	-0.12086177	0.4774654	-2.311277	3.5524302	0.35960293	-0.6133763	-0.43325245	0
14	TCGA-A1-A0SH-01A	-0.67369395	0.097130895	-0.6445473	-1.2847921	-0.3466327	1.1341405	-0.48777974	0.10347062	0.72013855	-2.1349556	-1.8072686	0.18241829	0.12900051	-2.393892	0.5464988	-0.58809984	-2.1821897	-3.2364132	-0.990865	0.43191025	-0.9574945	-0.33878848	0.3924493	1.663056	-0.52378196	1.4139189	0.6453593	-0.718915	-0.34633172	1.1815178	-0.69914544	-0.68223834	0.41219544	1.6741668	-0.27405313	0.899263	1.5671005	-0.07800071	0.42477596	0.11350995	0.6665443	-0.815556	2.0053933	1.4103011	2.7635405	1.0851401	-0.72518444	0.37122464	0.28705347	-2.2338696	0
20	TCGA-A1-A0SO-01A	-0.23977216	-1.2376602	-0.47340685	-1.2654719	-0.64073676	-0.40819192	-0.06315049	-0.2232758	0.7872366	-0.23943593	0.97247785	-0.17664416	0.074849196	-1.5768367	0.3350206	-0.132717	0.086969756	0.7682664	1.7338886	0.4409765	0.73964864	0.92247176	-1.2105209	0.31124622	-0.3358463	-0.43156308	0.40966237	-0.33414003	0.050627165	-0.5821686	0.86334634	0.36272117	-0.21077695	-2.5674865	-1.1820791	-0.7175353	-0.57911754	-0.516389	-0.41085035	1.6608636	0.1800531	-0.18115176	-2.1912346	0.4113931	-0.510304	-1.1470617	0.94812566	-0.5179151	0.36191028	0.27520218	0
21	TCGA-A1-A0SP-01A	-3.1400762	-0.429295	-1.6558752	-0.011736274	0.5262287	0.33601886	-0.88533366	-0.6534879	-1.097554	0.55654866	-1.7393959	-2.0982332	-0.08190369	0.06456514	0.4181335	-2.71585	0.25053975	0.38405222	1.0095916	0.414142	0.43392432	0.5703725	0.15156832	0.82751536	-0.74872965	0.23153299	0.48648164	-1.8301907	-1.0223234	1.1861942	-0.8263	0.09516993	-0.5740061	-0.19190252	-0.51282	0.23103207	-0.2782941	0.5069908	2.1125934	1.2424664	0.13752425	0.0004580915	-2.3376017	-0.08662778	-0.11922484	-0.9482902	-1.6528437	0.253674	-0.0720377	0.026909543	0
23	TCGA-A2-A04N-01A	-2.7443302	-0.15083861	0.3444047	2.1322641	1.6169751	0.45694527	0.29170752	1.0221188	0.55392516	0.9285158	-0.7540649	-0.90935856	0.0137299	-2.7023478	1.3779072	0.23855892	2.2082014	-3.9803538	-0.7063446	0.50849587	0.29692918	-0.07953142	0.07779217	-0.60545135	-1.6103998	-1.7733734	0.18479705	0.034100167	0.38790187	2.0672698	-2.100052	-1.3722389	0.334698	3.4984589	2.4180934	0.16889742	0.49329036	1.2020698	-1.3114511	0.7950275	0.20205976	-0.48949194	0.35796753	0.45605266	1.4297953	-1.0857679	3.0971076	0.39924088	0.4591268	-0.079392046	0
24	TCGA-A2-A04P-01A	1.135253	-0.083233185	0.3386435	-0.729225	-0.44012618	0.2631533	-0.2977939	1.2392857	0.20847227	-0.6675974	0.07811408	0.20798658	-0.58381903	0.24921449	-0.16109283	-0.23941277	-0.7636736	-0.023902053	0.15496285	0.5935474	-0.46285155	0.0070486143	-0.07842882	-0.69970584	-0.16591892	0.6408095	0.47721887	-0.3218249	-0.70472354	-0.9001389	0.95631063	-0.44085598	0.83523464	-0.5409934	-0.57998425	-0.33687824	0.4605127	0.05650703	0.78149843	0.17945054	-0.04322575	0.8277718	-0.22488646	0.7223288	-0.5560515	-0.18927681	-0.40668446	-0.41371322	-0.39233005	-0.27133405	1
25	TCGA-A2-A04Q-01A	-1.0833286	-0.16513504	-0.9054272	-0.075268656	0.4403826	-0.5962925	0.4327386	0.44814736	0.2879332	-0.29139245	-0.625945	-0.8771669	-0.49879712	1.5284171	0.51943594	-0.7402498	-1.2352204	1.0033075	0.08764293	0.82375544	0.513456	0.05798707	0.14366806	0.70193934	0.31695178	0.48900446	0.90018123	-1.4645714	-0.49633214	-0.5852262	-0.27967188	-0.5722052	0.3181681	0.71683675	-0.20698662	0.48315787	0.15924343	0.7057359	1.2305228	-0.19058448	-0.8909021	-1.2512343	-1.1285658	-0.64520496	-0.15255147	0.66425693	-2.2599678	0.43246216	0.42478383	0.6054368	0
26	TCGA-A2-A04R-01A	0.3639974	-1.3709615	0.084782526	0.9369116	0.05458483	-0.6747055	-1.2784163	0.8755705	0.24610208	-0.26897204	0.14547046	0.6010748	0.25269026	-1.5625349	-1.280868	0.022207439	0.093573295	-2.5408099	0.51568604	0.086949974	0.101601064	0.44913858	-0.8424258	-0.5648626	-0.8821479	0.5187474	-0.52487683	1.2866199	-0.856718	1.6457824	0.10098471	-1.3551022	-1.2059427	-1.1204101	-0.55332977	0.07849616	0.28570998	-1.5689801	-2.6906433	-0.15317747	-1.7185832	0.7486258	0.3747612	0.046627343	2.4651494	-0.46106794	0.6123585	1.1821852	0.38864487	-0.2583735	0
27	TCGA-A2-A04T-01A	-1.0018276	0.1805841	1.0278064	-0.28693432	0.079996444	-0.3008095	-0.6300678	0.17590506	-0.35988283	0.7739484	0.12808928	-0.9934931	0.09307766	0.011258569	0.3099813	-0.4952199	0.2536629	0.8317067	-0.17149931	0.17904323	0.1502705	0.05861865	0.84710574	0.9413794	-0.60803723	0.19084772	0.12081882	-0.66364753	0.011782087	-0.076760285	-0.6532434	0.32976282	-0.037292425	-0.86377585	-0.4027514	0.68877774	0.08672243	0.37211546	-0.22352518	-0.42274666	-0.049664006	0.21903817	-1.1553681	-0.23232315	0.027699817	-0.97546744	0.1689966	0.2842239	1.2829895	0.3151481	0
28	TCGA-A2-A04U-01A	0.19624776	-0.7706641	-0.8678688	-1.2688432	0.27926058	-0.05319553	1.2090895	0.5247409	0.28995186	-0.13316725	-1.1141644	-0.52255094	-0.076691926	-1.4134874	-0.032010227	-1.1706258	2.2580557	0.35552502	-1.3152044	0.24906476	0.67951	0.3337329	-0.6737135	-0.24933285	0.33914268	0.3808094	-0.3951373	-0.05558846	-0.7974513	0.4461525	1.2146009	0.29270732	-0.10187915	-2.7238297	0.18160689	1.3211052	-1.1184704	-0.3623093	0.8436755	0.72499996	-0.22627026	0.4725377	-2.2142658	-0.83557534	-0.39765677	-1.5378188	0.084218994	-0.86035776	-0.5503894	1.4410435	0
34	TCGA-A2-A0CL-01A	0.5827877	-0.7353353	-0.34417656	-0.36957023	-0.23046237	-0.09897318	-1.8302286	0.2571728	-0.526029	0.118713215	0.8553744	0.6146682	0.9016308	1.1265694	-0.50126374	1.2669992	-1.806591	0.71454877	-0.12966359	0.8901135	-0.46099162	0.4100101	-0.12100216	0.71685225	-0.318644	-0.6881015	0.35743788	0.0021336228	0.24217014	-0.24945112	-0.3202179	0.6198049	0.6108632	0.5502706	-0.15489322	-0.21103379	0.22495794	0.21248868	0.1624762	-0.91826355	0.5414032	0.25221765	-0.87913823	0.2484362	-1.558354	0.31804785	-0.9141601	-0.372798	-0.25373617	0.37181148	0
35	TCGA-A2-A0CM-01A	-1.2269031	-0.9855778	0.3564639	-0.5684112	-0.8712267	-0.025161356	0.73756444	-0.2963239	0.61977285	0.8481797	-0.29874378	-0.7733412	0.8574537	0.33962643	-0.1651896	-0.03226795	-0.44350177	1.7601566	-1.0153651	-0.08732705	-0.9143471	0.28805038	0.43147525	0.84004	-0.8325056	-0.26000407	0.6164699	-0.6652242	0.26965752	-0.44335425	0.27730533	0.26713657	-0.009887919	-0.43938318	-0.21840338	0.35295695	-0.011491409	0.6042967	0.128026	-0.7522418	0.7796444	-0.39424235	-1.7415856	0.017190136	-1.0070825	-0.7444361	-0.0872496	0.20850694	-0.8112636	-0.2322686	1
41	TCGA-A2-A0CT-01A	0.9994216	-0.056054026	-0.4679321	0.58952284	1.0319657	1.4872116	-0.3070577	0.41266268	0.58901966	-0.16974862	1.0447439	0.05140124	0.18802127	0.09615117	-0.6302372	0.42647666	-0.08524006	-0.058636934	-0.05830626	-1.0248525	-0.77124685	0.9651587	-0.6952903	0.2112825	1.0405946	1.5793749	-0.25649297	-0.21399058	-1.8448448	0.4242781	0.40506417	0.7523006	0.3759225	-0.6420802	-1.3182548	1.6693164	-0.5380834	-1.3198853	-2.0794914	0.6799881	-0.15042679	-0.49766022	0.51491976	-0.3799854	1.4005296	-0.5620949	-0.9559814	-0.82507706	0.23966056	0.23923272	0
43	TCGA-A2-A0CV-01A	-3.6365418	-1.0585597	0.8529587	4.5440006	1.1626928	0.68655884	0.5648129	0.30786833	0.14938965	-0.429048	-3.2237144	0.20858918	-0.9538858	1.849559	0.109446816	-1.4929869	-0.3609272	-3.0651188	0.105140656	1.2671239	-2.4120324	-0.12070018	0.11173483	1.2534001	-1.1936972	-1.2367609	1.7239318	-0.21230987	-0.976312	1.1919066	1.4323716	2.9383779	-0.28353965	5.1960607	1.5411934	0.65845037	1.0366521	1.2389109	0.90510833	0.88534033	-1.0289223	-1.2858598	-1.8240155	-0.56566906	1.7920247	3.185176	-2.2388537	1.5986199	0.42688894	-0.103993535	0
47	TCGA-A2-A0CZ-01A	-0.30423525	-0.58324414	-1.3521127	1.1098028	-0.12122877	0.3115036	0.54725885	0.3641152	-0.0004550293	0.15146013	1.0290436	-0.33963275	-0.034095425	0.22492166	0.35118932	-0.09370021	-0.1845749	-2.2488801	-0.95558715	0.6966694	-1.3922358	-0.075075865	-0.037018955	0.48347977	-0.6823532	0.28100106	0.45869118	-0.06909041	-0.5365661	0.5791144	0.2062253	-0.13946809	-0.22848728	2.2742214	0.20238958	0.6304296	0.77999383	0.25513482	0.46733463	-0.86858356	-0.05041395	1.2251812	0.9051889	0.21221332	0.5122053	0.35355243	0.0968724	1.128232	-0.20391297	-0.7309984	0
48	TCGA-A2-A0D0-01A	-0.9991976	-1.0762131	-0.127956	0.5269931	-0.18642968	0.54971004	-0.035645135	0.17052051	-0.53371155	0.6681161	-0.88152623	-1.8370847	-0.5554254	-0.11470923	0.18963847	-3.0701785	-0.09118972	-0.8933489	0.49223644	1.9389427	-0.18288755	0.32926702	1.6265755	0.45264196	0.15767564	2.7726524	-0.09797454	-1.2203796	-1.8516378	0.6206467	-0.24801868	-0.35254547	-0.061351538	-0.53833956	-1.4381925	0.36311266	-0.034811392	-0.46766987	1.90949	-0.3612064	-0.56436837	-0.9085804	-0.853999	-0.6417381	1.7843983	-0.21210158	-3.2172053	-0.3354518	-0.48397994	0.9438625	0
49	TCGA-A2-A0D1-01A	0.5964998	0.005351562	-0.77896714	-0.3537624	0.609001	0.25166097	0.12367788	-0.8202528	-0.49262494	-0.64009786	0.22047862	0.021017753	0.43394703	0.061355017	-0.034580477	-0.26569554	0.58815897	-0.3726631	-0.28329387	0.17353907	0.26569852	0.38629943	0.39509276	0.17261869	-0.024177298	-0.14385232	0.059726678	0.47987777	-0.22072344	-0.40072703	-0.027753629	0.4446118	0.17843246	-1.2011272	0.048898615	0.79593456	0.077305555	-0.31989396	0.23322919	0.54829425	-0.08279423	-0.06940833	-0.5483149	0.21571241	-1.0312017	-0.57159215	0.66730773	-0.046526134	-0.11821034	0.18365026	0
50	TCGA-A2-A0D2-01A	-0.9720551	-0.1185756	0.7681451	-0.22764452	0.19093516	0.32578263	-0.27639946	0.43649316	-0.6538319	-0.13204275	-0.3323509	-1.4298463	1.2065191	0.36671257	0.02660358	-1.1449643	0.56965184	0.6533235	-0.017994884	0.09216924	1.132436	-0.20694426	0.21579093	0.214805	-0.6740694	0.37515613	0.668099	-0.6058675	-0.15984382	0.69327515	-0.9668276	-0.010745399	1.3871851	-0.56412816	-0.32547513	-1.1990744	0.113517016	0.23988554	0.29325107	0.024704233	-0.021895856	-0.060713172	-1.0627414	-0.63804245	-0.21419352	-1.0039965	-0.2370628	-0.273771	1.4751253	0.7866696	0
52	TCGA-A2-A0D4-01A	0.4243974	0.90304315	1.0089141	1.3634065	1.3104856	-0.12627673	-0.09705714	-1.0512465	1.4627979	0.2154986	-0.37340683	0.9545285	-0.15538144	-0.7531702	0.0063233674	0.27904913	0.07084024	-2.7921052	1.5854464	0.6702342	-1.9162445	1.9329287	-0.67887557	1.3229964	-1.2225207	-0.26010698	-0.6442151	1.8975782	-0.691017	0.87465173	-1.2273173	-0.33496347	0.059124798	-0.1805328	-0.7857991	0.71481293	1.460678	-0.79172206	-2.074199	-0.36677015	-0.5860061	1.942667	0.318019	1.0029805	0.6976775	-0.6316172	1.3377028	-0.29008245	-0.27765623	-1.5255026	0
63	TCGA-A2-A0EW-01A	-3.3273032	-0.9412116	1.6252236	4.1619925	2.3784451	-0.18828258	1.2813076	0.75123227	1.2568431	-1.2722411	-2.02929	0.7808088	-1.2184665	-1.183999	1.4808706	1.1315007	-0.70546156	-1.6697102	-0.82154167	1.2696723	0.025375307	-1.0310245	0.33067295	0.65253264	0.21598291	-2.6797798	0.4159243	0.53355026	0.3045847	1.0090448	0.44334748	2.0363326	-2.5146854	4.0701013	-0.701506	0.19059268	1.7589177	1.1514745	-1.3221622	-1.1097097	0.98536825	0.024641484	-1.8380804	1.171505	2.3209953	2.4191647	0.08331865	1.3197763	1.5528232	-0.4111361	1
66	TCGA-A2-A0ST-01A	-0.5443531	0.19478405	0.20782381	0.4257192	-0.8643078	0.70665824	0.135319	-0.27385566	-0.4532441	0.14656611	-0.42340836	-0.9301636	0.7480134	1.2763512	0.20025474	0.10755128	-0.82977116	1.1683774	0.4410877	-0.12574753	1.039673	-0.475965	0.38337713	-0.0807375	0.32040748	0.54030335	0.15047953	-1.1577469	-0.1630409	-0.0142189115	-1.3489239	-0.11002222	0.116791934	0.72732705	-1.6247777	0.3716969	-0.7224028	-0.20093238	0.70083964	-1.2860548	0.74575746	-1.277322	-1.3095938	-0.56972474	-0.26898542	0.26318312	-1.7152541	-0.5121248	1.087399	0.53270316	0
70	TCGA-A2-A0SX-01A	-1.160942	-0.26324943	-0.26603165	-0.33935067	1.2018752	-0.16084829	0.85833347	-0.31526595	-0.07152277	0.19574152	-0.46701932	-0.47077745	-0.30668786	-0.050690293	0.078181535	0.4496574	-1.1643705	1.7564232	-0.08352274	-1.3453741	0.54872906	-0.11910953	0.10603334	1.1240298	-0.3939184	-0.86958975	0.9330845	-0.55685043	0.555987	0.8009648	-0.6830902	-0.06472242	-0.7206791	-0.39018255	-0.44044408	0.22948475	0.31594074	0.25097114	0.069053896	-0.7345552	0.08928588	0.47101712	-2.5417967	0.042024355	-0.94458044	0.029454678	-0.31638047	0.6064264	0.11212267	0.98292345	1
71	TCGA-A2-A0SY-01A	-2.8839571	-0.6924357	0.85891867	3.1449797	1.7623352	0.31540725	-0.15483472	0.2139836	0.7153956	-0.309485	1.4161942	-0.4359528	-0.34148335	0.5274723	0.1776743	-0.89267105	-0.87835807	-1.8557403	2.06005	0.13536215	-0.5841625	-0.033623576	0.46979326	1.0101694	-0.9864081	-0.105541594	1.3341701	-0.46244994	-0.42997164	0.041855365	0.15605558	-0.4982043	-0.81124824	4.0050607	0.27084377	-0.06366545	1.2375841	1.4663997	-0.30408746	0.49998134	-0.37137076	0.200376	-0.24260014	0.781359	1.6054075	1.3170612	-0.9526445	1.8373306	1.05973	-1.3533957	0
72	TCGA-A2-A0T0-01A	-0.33641377	-0.28126538	-0.7649701	-0.31215307	1.2943457	0.70559216	0.052511983	0.5569	-0.10655983	-0.1331724	-0.33146363	-0.49511376	0.6315208	0.4115776	-0.019223794	-0.99193275	0.0029150955	-0.8128633	-0.6678508	0.11902322	-0.0804103	0.69538474	-0.10901294	0.36099783	-0.4885289	0.66099674	0.6512623	-0.2738617	-0.43758395	-1.1593304	-0.16171536	-0.19373128	-0.15765484	-0.59269613	-0.19432117	-0.3376043	0.808051	0.5168736	0.56773585	-0.19551916	0.21569294	0.8241513	-0.13050544	-0.058232456	-0.07102048	-0.8141487	-0.15758437	0.1017288	0.49515298	-0.22582157	0
73	TCGA-A2-A0T1-01A	-0.444696	-0.6772512	-0.21529953	0.12006956	0.6153922	0.12820354	-0.9692775	0.2794496	0.14707083	0.15418622	0.04079081	-0.16927318	-0.6806328	1.7405317	0.04465593	-0.44779152	-0.72918683	-0.97750807	-0.37704986	1.4392903	-0.49333674	1.1589406	0.54004574	0.1262834	-0.4165944	-0.5414695	0.5246721	0.04832248	-0.22738075	-0.19383217	-0.024306037	0.79346335	-0.26676825	0.6477152	0.60461164	0.528012	0.7122998	0.23819208	1.129833	0.5180327	0.89457154	1.2914804	-0.34220392	-0.4031256	-0.70927763	0.169359	-1.127535	0.2651922	0.7970243	-0.1544334	0
75	TCGA-A2-A0T3-01A	0.65767634	0.11629176	-0.12367192	1.3877679	-1.4595395	-0.38849896	-1.4711	-0.8395538	0.2623371	-0.09631297	-1.7686789	0.3469271	-0.0010494106	-1.2126131	-0.14846814	1.8436694	0.08875984	-1.1065944	-1.0482497	0.84780484	-0.68469906	1.4796971	-0.6274662	-0.50264275	1.1611435	0.1428194	-1.6442163	0.3438412	-0.42866713	-3.283184	0.61031824	-0.3676868	0.79394525	-0.62660336	-1.4171453	-0.7045618	-0.51548994	-0.59594893	-3.963809	0.39137408	-0.21928695	-0.23833169	0.7272366	-0.4860341	1.8795856	-0.09583902	-0.42092955	-1.460526	-0.28969306	1.0520418	0
77	TCGA-A2-A0T5-01A	-3.6372817	-0.20388389	0.38140228	2.2905674	0.7538073	-0.054684997	-0.39123574	0.23237056	0.65692043	-0.91008437	-0.078272164	-0.18829328	0.67296153	-0.7540888	-1.152802	-1.628092	0.6444693	-3.5660553	0.89497006	-1.0449245	0.4262128	0.011026263	-0.55296755	1.1321946	-1.0613573	-1.0697954	1.1334751	0.7862699	-0.3227405	-0.4333015	0.7467841	-0.85483825	0.4931212	3.4130378	3.6197722	1.2796112	1.4773862	0.9605129	-0.0441986	-0.46823895	0.20379506	-1.3939224	-1.6670517	0.61879647	2.333096	1.2441355	-0.86399	0.37393248	0.4836966	-0.80154043	0
78	TCGA-A2-A0T6-01A	-3.5284986	-0.0022858083	-0.31446004	1.1003951	0.6079532	1.0298	-0.30950817	-1.1726929	0.15623677	-1.8689485	0.97546405	0.3855964	-0.7607466	0.01771669	1.6367463	0.42564067	-2.3173227	0.3205856	1.9308934	1.1473937	-1.536999	0.75815904	0.7667464	0.14990139	-1.7686977	-1.1447868	2.3405256	-1.5117573	0.5450865	0.44109082	-0.34684083	1.1030278	-1.3498745	4.450473	0.74943596	-1.7590518	2.6787562	1.8508945	-0.5087181	-1.5444403	0.38848358	0.20980054	-0.64171576	1.1461992	0.8634789	2.1555254	-0.5533405	1.8853314	0.71731144	-0.9507836	0
79	TCGA-A2-A0T7-01A	-0.40276402	-0.2281375	-0.5553955	0.5798354	0.54821634	0.822608	-0.54312485	1.022656	-1.124841	-0.52081907	0.22946739	-1.5314324	0.02285868	0.6814144	-0.03300237	1.201594	0.121774554	-1.645574	-0.9477858	-0.008263782	-0.25681826	-0.55366147	-0.9320937	0.33403724	0.61305374	-1.6237992	-0.0821695	0.33781645	0.92900425	0.6686031	0.5430179	0.5053774	0.48210558	1.1360171	1.6160084	-0.5384507	-1.1040229	-0.64214504	-1.1749161	-1.133326	0.007065987	-0.8300899	0.93886817	-0.14306742	0.027099852	-0.7318415	0.2756032	0.4473902	0.34422892	1.341944	0
82	TCGA-A2-A0YE-01A	-1.8377817	0.1151427	-0.32934082	-0.4039809	0.22104725	0.6152205	-0.55559224	1.0947745	-0.51325047	0.13037825	-0.28228015	-0.4582681	-0.20795074	-1.1179407	-0.37192369	-1.7363755	0.6170057	-2.9640818	0.42369962	0.50256616	0.7352611	0.092901565	0.13716157	0.90207505	-1.8045915	-0.39661276	0.362261	0.13121396	-0.24335644	0.012062877	-0.56146216	1.1381708	0.48284373	-0.7729655	-0.117974855	-0.34035394	1.0259116	0.83861303	1.0019723	-0.52291375	0.73714656	-1.138075	0.123629436	0.39204574	-0.09709006	-2.1466317	1.430648	-0.17742874	-0.07175394	-1.1105118	0
85	TCGA-A2-A0YH-01A	0.33985606	-0.50361615	-1.2008905	-0.091832474	-0.380529	-0.39187163	1.2626876	-0.16379637	1.8349291	0.1807648	0.8794631	-0.3929803	-0.7537102	2.0146046	0.15886891	0.45733264	-1.1411268	-0.5778383	0.29906997	0.23306298	0.051983707	0.95271736	0.3847302	0.17398424	-0.042670257	0.52513814	-0.16638179	-0.16330889	-0.44105893	-0.16741708	-0.55907035	0.593431	-0.26714477	0.21414943	-0.15373698	-0.68577087	0.19900744	-0.4402908	-0.6595255	-0.02972199	0.6807016	-1.5724661	0.9028955	0.12889779	-0.3283114	-1.1172066	-1.5834305	-0.48064417	0.64387727	0.18660158	0
87	TCGA-A2-A0YJ-01A	-1.3224462	0.3047111	0.6804583	0.37856728	0.55074656	0.8660584	-0.24658611	0.19296023	-0.35580945	-0.62527317	0.16921896	0.06521333	0.3366793	-0.9643562	-0.4878801	-1.4784342	0.26539865	-1.5495896	0.9722619	0.20553663	-0.96922845	0.21085554	-0.60905623	1.5705231	-1.1344986	-0.18499243	0.7497137	0.22357398	-0.88071364	0.19393936	-0.31823903	-0.081524566	0.1439645	-1.2075197	-0.4651984	-0.6517236	1.3257036	0.028644845	0.26730487	0.32979828	0.114718094	-0.5241074	-1.2070878	0.42381164	0.6398603	-0.15400232	0.69924897	0.32368088	0.30455428	-0.089430094	1
88	TCGA-A2-A0YK-01A	-2.3850791	-0.109195665	1.4070182	2.6856244	1.5386844	1.5704328	-1.1058418	0.70864177	-0.8809969	0.4155867	0.83269763	0.93090874	-1.1461008	0.95044535	-0.13589111	1.576737	-1.8467691	1.7995441	1.0274595	-2.6971078	-0.28092813	0.043296307	0.86223054	1.1934507	0.21496521	-1.545357	1.6373985	-1.3137193	0.4912033	0.62877035	1.1184299	0.9307059	-0.97532475	3.290879	-1.473722	0.13057536	0.92908883	1.2030975	-1.068474	0.90668625	-1.5734993	-1.4705398	-3.0005076	-0.03866899	0.4333246	2.73084	-1.7344325	0.15247226	0.31682795	-0.54538363	0
92	TCGA-A2-A1FV-01A	0.35026875	0.062238723	0.79856634	0.58081126	-0.9468652	-0.15851644	-0.043701954	-0.15807104	0.14706382	0.050116055	-0.7713097	0.6423025	-0.91380966	-1.7063962	1.2792416	1.5099831	-0.5180146	1.1158087	0.46939015	0.4385352	0.91425955	0.12173527	-0.08945665	1.3262144	-0.36456198	0.406485	0.098634794	-0.105739266	-0.015570164	0.88116646	-1.3630753	-0.78840935	-0.5604262	-0.45443577	-1.7004949	0.42340222	0.2368533	0.2651947	-1.8258913	-1.3021195	-0.026810043	-1.3350843	-1.5228648	0.2844475	1.3489138	1.3001539	0.80477005	-0.64705324	-0.25484264	0.046750583	0
