	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
TCGA-AO-A1KQ-01A	0.17223798	0.07902229	0.075085856	-1.5904566	-1.1424497	0.6955852	0.9276474	1.4270587	0.5046753	0.8942663	1.5336273	0.37777227	0.6034399	-1.056563	-0.24247015	0.93436694	-0.95323175	0.20729892	-0.6292866	-0.32708955	0.96412987	0.6437028	0.012039274	0.1550473	0.7501506	-0.31918415	-0.8525232	-0.399429	0.658763	-1.868698	0.97953814	0.097556844	-0.20626992	0.8583945	-0.20259762	-1.0186636	-0.5508155	-0.06451992	0.12288981	-0.09440398	-1.0807728	-0.5045832	0.94416285	-1.0491809	0.3158865	1.357259	0.09161943	0.48912007	-1.7727501	-1.2852048
TCGA-E2-A1LI-01A	0.37475508	-0.92274666	-0.98110235	-1.1997787	0.33734116	0.08777717	-0.7663	1.0657059	1.5541229	-0.795292	0.8062768	-0.063858755	-0.103538804	-0.7544682	-0.3339564	1.4084309	-1.0476506	0.5301148	0.050342593	0.003152322	-0.30139238	-0.99758285	0.1530775	0.8181256	-0.13826984	-0.6369218	-0.06864008	-0.40113765	-2.06133	-1.43716	0.14120007	-0.29724836	1.0874252	1.4877418	-0.502995	-1.0602449	0.067387864	-0.37019232	-1.867902	-0.5902668	1.0248725	1.8698435	0.51378465	0.106276885	0.2929819	-0.21547526	-0.5234875	0.22357365	-1.2706643	-1.0607439
TCGA-BH-A18L-11A	-0.78950953	-1.8508037	0.10748491	-0.2519453	0.032904554	0.009439915	-1.2144303	0.31525326	-0.354931	0.6146226	-0.5986352	-0.62711686	1.2721524	-0.84762836	3.1394515	1.5026472	0.92943597	-0.18421368	-0.30805528	0.6200851	0.8448571	-2.1018138	0.6530671	-0.28113315	-0.16585423	0.05607745	1.3510556	-1.6082628	0.42893887	2.3253064	-0.26678714	0.42749184	-0.25181806	-1.0361562	1.285538	0.4095257	1.6464064	-0.42092425	1.6697345	-0.77936697	-2.1231577	0.8566406	-1.3828121	0.35171473	1.2230676	-1.2077147	-0.7962134	1.217213	-0.2944833	1.3058643
TCGA-B6-A0WV-01A	0.73537713	0.4080801	0.549504	0.35160118	0.43758488	0.32132906	-0.93848777	-2.6390128	0.07810959	-0.47336158	-0.34218246	0.71418524	0.8394372	-0.58516824	-2.4149518	-0.20073408	-1.2486845	1.2929184	-0.48582083	-1.7992734	-0.19911107	1.8847073	0.06167543	-1.2154348	1.094695	1.7610383	0.85476536	-0.65341496	-1.2766552	-2.5012927	1.1665032	-0.11473633	1.3968456	1.1201918	-0.049088925	0.3799984	0.05799889	0.43220174	0.7408728	-0.4277078	0.13834932	2.3624804	-0.65731573	-0.88254523	0.26358598	1.2673688	2.505614	-1.415745	0.7999425	-2.680105
TCGA-E2-A1LE-01A	0.66347295	-0.029642113	-0.29081333	-0.17313494	0.676767	0.22974475	-0.05575248	0.4691267	1.0597944	0.039267123	-0.008843016	0.9513362	0.448965	0.5854438	0.33370534	0.35218054	-0.026527882	0.025241695	-0.68241656	0.030559689	-0.5462227	-0.23028672	-0.9540872	-0.61847574	-0.15456535	-0.73462987	-0.18785499	-0.031847045	0.25358754	-0.34759548	0.09672045	0.8105143	0.011410177	0.056029115	0.40386498	-0.11492406	-0.17892975	1.6823356	-0.30159593	-1.1964029	0.3999176	-0.41702282	0.52664447	-0.0068697967	-0.32169536	0.08963067	0.16986917	0.54293734	0.6541366	0.35754374
TCGA-A2-A0CO-01A	0.6708052	-0.92719835	-0.6860631	1.1231656	-0.57675505	1.0251058	0.49916926	0.19710945	-1.5857276	0.806766	1.4687417	-0.88521194	0.43643662	-0.84554756	3.572905	1.9616913	0.11424559	2.501052	-0.6454567	0.70364916	1.0934851	-1.1457653	1.4332283	0.13207099	0.265589	-0.13465668	0.27489838	0.7789094	1.9954255	0.43558624	-0.84442097	-2.1596675	-1.8286357	-1.3376819	0.6912764	-1.1835252	0.26154014	0.6805394	1.609609	1.4703299	-0.2212466	-0.0061944425	0.80379397	1.6987287	-0.94302297	-1.44504	1.1309242	1.4512572	-2.0652864	1.4217162
TCGA-AN-A0AK-01A	1.0611361	0.21156758	1.4734976	0.18547864	-0.76975995	0.10599726	-0.7038443	-0.2873131	0.019711792	-1.2506214	0.9348838	-0.31986356	-0.1436392	-0.05030243	-2.8544128	-1.203424	-0.48153496	-2.3168392	-0.68396497	0.5875176	0.15401408	1.4646181	2.5840683	0.046789184	-1.1707393	-0.33446014	-0.4644354	-1.2368144	-1.8095971	-1.4081514	3.1900365	0.533926	1.3045428	1.6527379	0.6230562	1.5635383	-0.959644	-0.38081175	-1.3605428	0.76674163	-0.47361875	0.54912716	0.4415371	0.23590678	-0.15212949	1.1570811	0.29319704	0.4787984	0.6637986	-1.604089
TCGA-BH-A28Q-01A	-0.83647496	0.60383475	-0.53495497	0.1720178	-1.047552	0.57182884	-1.0779337	-2.7249267	0.4680608	-0.14170311	0.40290987	2.1312354	-0.35151768	0.15449846	1.8169564	-0.039189465	-1.0059224	1.8737571	-0.88921547	-2.0467362	-0.55520105	2.0393472	-0.7098099	1.1627598	0.3334746	1.9775159	0.96587294	-0.53376496	-0.005565852	-0.7756426	-0.29328644	0.8160331	0.22053194	0.16619754	1.394487	0.76266664	0.37712118	-1.5076269	3.456596	-1.8735272	-0.6928499	1.4489574	0.240311	1.2901112	0.8522088	0.30808702	0.6078343	-1.7431121	0.014945477	-0.17207122
TCGA-3C-AALJ-01A	-0.65546775	-0.6528882	0.70968664	-0.29219034	-0.34685987	0.6353702	0.4481984	1.399166	-0.5184729	-0.347983	-0.21670808	-0.6784681	0.09580931	0.03596741	0.37030613	1.5879227	-1.5949796	1.6362145	1.07633	-0.07436524	1.0212554	-0.7173092	0.7005505	0.20101628	0.8499641	-0.110591084	0.2821253	-1.1319883	0.72076	-1.9076843	0.5807805	-0.22068596	0.23371986	0.59824026	1.3079088	-1.609281	0.16420326	-1.2073525	1.0461054	0.6256501	-0.9864299	0.56758577	0.21426466	-0.94872653	-1.1749088	-1.6338185	1.6117527	0.35994723	-0.2143802	-0.53155404
TCGA-BH-A0BM-01A	1.1750419	-1.1033864	-1.2389053	0.074068785	-0.21421996	-1.5456035	-0.56054556	-1.1385529	0.16669033	-0.6630902	0.32187766	-1.4457277	0.85797614	-1.5947592	1.7185911	-0.12614983	2.6571257	-0.55684996	-0.04479423	0.78229684	0.20434223	-0.8633546	-0.39127037	-0.5383265	0.055711046	0.076558635	-0.41489434	-1.0096506	0.9501215	2.1907456	-0.072325826	0.0679307	1.11078	-1.6513033	-0.65701807	2.135458	1.5494313	0.7345333	1.1791561	-0.21176553	0.010893189	0.33031076	0.95595497	0.9703637	0.5076711	-0.19218032	0.7119343	1.5250916	-0.18531275	1.8670756
TCGA-AO-A03O-01A	-0.2969861	0.37198702	-0.5185366	0.2729081	-0.1886166	1.1782566	-0.27433446	-0.9045893	0.7927753	-0.03254544	-1.4332883	-0.22042395	0.046735585	-1.6782053	-1.7153791	0.47946683	-2.0660903	-1.2257427	-1.2229989	-2.0679553	-0.8164445	3.14028	0.026095033	0.4135599	-0.6650398	0.9042932	-0.632941	-0.5941815	-1.6963913	-2.1880236	1.2425586	0.7727951	-0.6869818	2.477407	0.19829045	-0.29930744	0.65519917	0.5949923	-1.0262468	-0.13237333	-0.055817783	1.3132682	0.102603406	0.19150174	0.113468654	1.6483088	0.15337923	-1.2701784	0.063174315	-3.0853198
TCGA-AC-A4ZE-01A	-1.3708705	-1.6420162	0.21158674	1.3714725	-0.5738865	0.84705186	-0.7099605	0.076288305	0.4736723	-1.9888554	-1.4153119	-1.9204586	1.7045194	-0.05781082	1.7792653	2.1828206	-1.9780092	2.1003478	0.48841467	-0.9937092	1.9017128	0.6280531	0.42082676	0.30158576	1.9002259	-0.30134934	1.3368071	0.9952854	2.0496216	-1.8733126	1.0071154	-0.49465162	-0.5386636	-0.24132776	1.083739	-0.2995622	-1.3518747	1.4872968	3.9230378	-0.44193482	-1.113844	-0.014885247	-0.55434185	-0.48184207	-0.76710874	-2.1080863	1.0661322	0.32690507	0.08582269	-0.32425
TCGA-E9-A22A-01A	-0.4263462	0.81673926	-0.14238346	1.2631203	0.78498125	0.55083275	0.6833444	0.539918	-0.2992044	0.72396255	-0.6811786	1.2731569	0.36090443	0.26090744	0.92770743	-0.21253423	0.32610935	-0.9030791	-1.1230642	0.0057073757	-1.2180209	0.7263328	-0.52513045	-1.4246677	-2.1784892	0.39710397	-0.51481533	-1.089864	0.9686791	0.4534332	0.32088593	0.5939719	-0.6940889	-0.1277711	0.6362734	0.22481896	-0.096206985	0.40572053	0.35348397	0.032659847	2.1450696	-1.663453	0.69465303	-0.19961014	-0.8020033	-0.3016548	0.31733412	-0.30661336	-1.6444328	0.8324548
TCGA-BH-A1FE-01A	-0.39841002	1.0966032	-1.3153167	0.41781288	0.8104388	0.8933251	-1.0239073	0.2774092	0.60273284	-1.1081059	-0.9263874	-0.116612256	0.7315282	-0.6517549	1.611683	0.565935	-1.2372864	0.01995705	-0.909006	-1.5703139	-2.0632756	0.5495413	1.0455725	-0.850592	-1.1570172	-0.76196307	1.0039735	0.32913	-1.9780344	0.002738798	0.44309127	1.5871601	-0.42685962	1.6677433	-0.8790061	-0.5125259	-0.37720963	0.29718608	1.1885833	0.22903743	0.29356372	0.6327222	0.46396077	-0.105976194	-0.8406815	-0.40407678	-1.3521984	-1.6816592	-1.0184039	-0.47182816
TCGA-BH-A1FE-11B	-0.45119074	-1.1787293	0.079359554	-0.03750415	0.080488026	0.3428347	-3.0614173	0.54567534	-0.55180144	0.5254143	-0.40487546	0.355479	0.0875521	0.056880414	2.5204906	1.378661	0.6415468	-1.1186198	-1.3125758	-0.19634673	-1.4767308	-2.3063133	0.5879816	-0.7165867	0.42717582	-0.5401906	0.97111994	0.09003401	-2.807436	2.4599056	1.7666864	-0.97772616	1.7494999	1.3079662	0.8831689	0.7240128	0.55283695	-0.5473463	1.6399304	0.26269928	-0.4287973	2.356431	0.23701793	-0.34054	0.083416805	0.6220682	-0.17359447	-0.84395933	1.571563	-0.15109053
TCGA-A2-A3XX-01A	1.0769346	-0.85322464	1.1695321	0.951486	-0.9968231	-0.37251818	-0.09224609	-0.54597026	-1.3600687	0.39629185	-0.41275543	1.0780321	0.55660594	0.5059428	-0.5440683	1.0716336	-0.2348471	1.7254273	0.39149696	-0.13159725	-0.029739976	0.07609141	-0.45522073	2.0036967	0.7176336	-0.053667914	-0.82031006	0.9166069	-1.0227375	-1.8859692	-0.72841084	0.37469852	-0.45788056	0.54308045	0.84276736	-1.1210289	0.43712163	-0.78754884	-2.0892565	1.0490505	1.2849386	1.6581646	-0.8510957	-0.9544621	0.2591587	-0.67933977	-0.008403003	0.51412964	-0.6769867	-0.95340383
TCGA-A8-A095-01A	-1.5007743	0.7163894	0.5397325	-1.1456904	0.8373424	0.47492644	-0.78812444	-3.3173606	-0.3394469	-0.8844242	-1.3930196	-0.17105846	-0.14353393	-0.47857466	0.38754785	0.19863023	-0.95281875	2.0838888	1.8196974	-2.303202	-0.72645426	2.4833634	-1.1980557	0.63548005	1.0339386	0.43269703	0.36867723	0.55171657	-1.6570864	-1.5619881	-0.020439314	-0.769135	1.0293326	1.6700141	0.53906524	-0.028326705	-1.1768328	0.030590676	0.784788	-1.1116259	1.2348418	2.4108427	-0.33393472	0.0209265	-0.46840847	1.3875265	-0.93457365	-1.8033078	0.020075873	-2.0593784
TCGA-AN-A0FL-01A	0.543474	-0.04163678	-1.4427133	-0.39034212	-0.75983727	-1.8062017	0.458804	-1.5549141	1.742812	0.7271382	-0.49605662	0.06759712	-0.33887145	1.1961244	-2.579876	-1.2794518	1.5964248	-1.1823245	-0.040805995	1.458142	0.7131845	-0.22334564	0.13642639	-1.1114498	-0.9200703	-0.8328972	-1.2264187	-0.7760581	-2.012806	-1.4070655	1.2996191	0.5274535	1.1000594	1.0010095	0.3144788	1.4526457	-0.78194165	-0.8654617	-4.2514677	-0.15468386	0.61315614	1.9696865	0.59307086	0.7558327	0.14753665	1.8679467	0.36598605	2.6116278	-0.29335552	-0.41530266
