	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
TCGA-AO-A03O-01A	-0.41165674	0.00036415458	-0.2801821	-0.13372919	1.0003934	0.7452712	-0.5084416	0.12731546	0.8046879	-1.1083484	-0.12188375	-0.3970341	0.7743929	0.63042593	0.094056696	-0.3781498	0.26876622	0.7030531	0.37589937	-0.30142134	0.27842566	0.8150761	0.0032406598	0.99177074	0.2055049	0.58901334	-0.16204174	0.009499736	-0.037084684	0.30697256	-0.29790017	-0.18564072	0.23095854	-1.8796549	-0.1989716	1.3409615	-0.71599674	0.24291742	-1.2068057	0.10072314	0.43219832	-0.8540995	-1.0217942	0.019127965	0.20621693	-1.1880903	-0.41332078	-0.39432338	-0.4444644	1.0622666
TCGA-AC-A4ZE-01A	-0.081256635	0.52002454	-0.20030598	1.7750212	0.44579273	0.11235201	0.11463165	0.11117804	-0.5943759	0.47332326	-0.058943003	0.5640023	-1.7264233	-1.3893175	1.0658139	1.6780907	1.0201974	1.2775201	0.99163604	0.1737477	-0.6259867	-0.32735962	0.25297952	0.28562936	-0.8751593	-1.628449	-0.46426412	0.73881614	0.89867795	-0.7080447	-0.31187448	0.3653673	-0.3802143	-0.06567843	-0.5402968	-0.10550089	0.15010339	-1.2219219	-2.2973938	1.1575052	-0.83527875	0.61751515	-2.6306694	-0.20888245	-0.60185254	0.2996533	2.3916016	-0.7169249	0.9574599	-0.24209255
TCGA-E9-A22A-01A	1.0060737	0.48739487	-0.5745015	-1.1841795	0.1743773	0.7297464	-0.4073841	-0.6385074	0.007640466	-0.9964582	-0.78487694	0.27690083	-0.33367497	1.8176442	-0.5647842	-0.0054195942	-2.4517586	-1.8518776	-0.008963011	-1.1255239	1.5527529	-0.49219966	0.52608156	-0.16100572	0.0724037	1.0308907	0.21622302	0.15040872	-1.2324867	-1.4054676	0.08142382	-0.828107	0.5673714	0.7523236	0.82688445	0.04122083	0.4010423	-0.88731366	0.7339357	-0.67904186	0.6672712	-1.1527481	1.0826504	0.14197817	0.49168193	0.8638279	-3.0356605	-0.31022415	-0.14451449	-0.40542537
TCGA-BH-A1FE-01A	0.17162068	-0.3522156	-0.47367573	-0.32088703	-1.6029624	0.07827717	0.36166784	0.5338113	-0.6689578	-0.49678677	0.30517894	0.78623873	0.7546639	0.4275861	-0.9006058	1.2685958	-2.0675359	0.28901854	-0.03742817	0.03037438	-0.5400091	-0.43695647	-0.23174638	0.036428593	0.384167	-0.26308092	0.74161035	-0.08936082	-0.12660055	-0.18797447	0.5006419	-0.5439187	-0.019381456	-0.13409095	-0.1122994	1.6572417	0.74043447	0.16876955	-0.59815305	-0.087180704	1.3928415	-0.14461955	-0.9820855	0.5974828	0.78903	2.011652	-1.3296771	-0.03176886	-0.37527692	0.41311336
TCGA-BH-A1FE-11B	-1.0853677	0.18572313	0.4850067	0.85834575	0.23446599	0.07508092	-1.2684039	-0.2967994	0.32743	0.009302467	-0.40710595	1.4060389	-0.656158	-3.5759406	0.081739545	1.3186463	-1.6593635	2.0841575	-0.33860528	0.10794633	0.095296	0.41970953	-0.06338212	0.409182	1.1163248	0.5357278	-0.06982911	-0.98815525	-0.9195865	0.7062664	0.39693135	-0.10015124	0.04051944	-1.3372506	-4.86891	0.35500592	-0.6814497	-0.7428124	-0.9343477	0.15678819	0.2940343	-0.84362173	-4.2550836	-0.7879801	3.4128366	2.5795166	-1.8018863	0.40712637	0.8126656	1.5272017
TCGA-A2-A3XX-01A	-0.37113613	-0.043446615	-0.4315076	-0.18137567	-0.18586949	0.55934656	0.8949503	-0.5958504	-0.046864085	-0.33904827	-0.46246117	-0.70006365	0.26024917	0.04004072	0.5702807	-0.5242532	1.2887036	0.102848336	-0.29444045	0.6784792	0.026645709	0.2869472	-0.67201006	-0.15256144	-0.4888217	-1.049385	-0.57318306	0.37100273	0.17095393	1.076818	-0.414921	-0.4508863	0.4346219	-0.6959745	0.39817324	0.07350038	-0.1966906	-0.1261861	0.7501925	0.2779407	0.51470864	0.067299515	-0.555366	-0.35933292	-1.8988476	-1.5097823	1.317301	-0.026286736	-0.353747	-0.2582583
TCGA-A8-A095-01A	-4.375096	-0.01106818	0.1527175	0.9965019	1.0925493	-0.5328953	0.60813296	0.71027136	-0.1856843	-0.15527016	-1.1412113	0.310901	-0.9456868	-0.684011	0.5925784	0.38402423	-0.18206796	0.8091062	-0.03295523	-0.9272311	-0.85550785	-1.2955549	0.012041386	1.2387106	-1.7814296	-0.96509266	1.8405164	-0.47511792	0.82481533	0.7231323	-0.032421023	0.13854666	-0.16090675	3.2954347	2.4706182	-0.67552924	0.78934765	1.7732428	-2.8869865	-0.65817267	1.6630231	-0.049598873	-2.3293858	0.61215776	2.9025245	1.5996233	-0.17986895	1.4779747	1.0366244	-0.9385832
TCGA-AN-A0FL-01A	-1.9117532	-0.14757097	-1.332343	-0.90533155	0.02322483	1.034287	0.33614868	1.0468818	-0.9686834	-0.45466483	0.5051634	-1.0421059	-0.4762843	-2.4376953	1.1409543	-3.468431	-1.7991476	-4.300374	-0.85218877	1.1738458	-0.27653542	0.7402661	-0.08899714	0.6100114	-0.9789926	2.7160447	1.2361567	-0.57258797	-1.7785078	-0.23861045	0.35596386	0.014879197	-0.27927902	0.44446403	-0.0770489	1.3100454	0.9802184	0.092730224	3.0392935	0.6255653	0.46307218	0.24968424	0.026684836	-0.17544737	4.043886	1.6727401	-3.320196	0.91583323	0.1466913	-0.7064808
TCGA-D8-A1Y2-01A	0.37306508	0.22742476	0.10492627	0.3824659	1.134659	-0.018509328	-0.3288793	-0.79597026	0.4167794	1.5382762	-0.08675778	-1.0076232	0.44714084	2.0485795	0.875563	-0.1726545	-0.9362034	-1.6549158	0.10488002	0.631475	-0.5736823	-0.31747815	-0.2390661	-0.32074708	0.35391772	0.5562578	0.24961312	-0.39816546	-0.8180805	0.17031606	0.412267	-0.044103723	-0.4431802	1.3207897	0.3827753	1.5271295	0.012919694	0.180935	0.5502372	0.7039018	-0.1493786	1.4756283	0.9924077	-0.09741359	-0.122327074	-0.21758822	-1.8033909	0.3508108	0.25440228	-0.09397979
TCGA-C8-A138-01A	0.63893354	-0.80928266	-0.5786277	0.3544241	-0.9662019	0.13834958	-0.259603	-0.079558074	-0.055565495	-0.61470735	-0.009260237	0.41125974	-0.74331677	1.6542821	-0.050558455	0.29034376	-1.4885737	-0.27475107	0.28753418	0.94312537	-0.16152069	0.74315214	-0.8661964	0.64224005	-0.20582941	0.38072938	0.65547276	-0.052278608	-1.065262	-0.009586431	0.25441706	0.53485036	0.5670918	0.48482367	1.7630521	0.8101635	0.9584664	0.425893	-0.14791068	-0.16120529	0.1274426	-0.5916168	-0.7615087	-0.26854518	0.16121703	1.8622552	-1.9299973	0.059393585	-0.57581025	-0.15773262
