	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
TCGA-A2-A0CT-01A	0.7133498	-0.5510329	-0.3098115	-0.58309364	2.1666522	-1.4119773	0.34992146	1.5446163	-1.0528419	0.059266545	1.2988397	0.40309444	-1.0429028	2.007427	0.17023234	0.254708	0.41754597	-0.08565597	0.7940011	-0.2789825	-0.6811773	0.34324372	-0.0706469	-0.77718246	0.19403315	0.8187256	0.8825109	0.25360277	-0.39671177	1.683743	-0.9520517	-0.051741496	-0.17652419	-0.30161557	1.6689222	-0.86597574	-3.7731037	0.104705796	-1.5904183	-0.0026528984	-0.49014562	0.48647824	0.69584876	-0.41434345	-1.967302	-0.20542069	-0.07148008	-1.8366373	-0.20338589	0.094515085
TCGA-A8-A09N-01A	-0.36916956	1.2540972	-0.52218294	-1.4079328	0.5975582	-0.018149436	0.8399941	0.04720276	0.52560335	-0.01393611	-0.63837516	0.5061608	0.32599154	1.024071	-0.9492756	-1.0824502	0.29995283	1.4051013	0.01253292	-0.1828522	1.165731	0.035962313	1.4358771	2.1391773	-1.7709457	-0.25214294	0.6132668	0.26500607	-0.34755337	0.7187255	-0.08398408	1.1341109	0.49612534	0.6230474	1.2786711	0.027946554	-0.12333174	0.88417506	0.17411575	0.28843874	0.80455387	-0.38168633	-0.6839441	-0.67336977	-0.47633964	-0.15246081	-1.0327427	-0.6504142	-0.54279923	1.0606159
TCGA-BH-A0AU-11A	1.056313	0.40163177	0.07369755	0.42418355	-2.5901484	-1.6338816	4.009834	-1.4139717	-3.700384	-0.9669466	1.202958	-1.1555867	1.2163868	-1.1660275	-0.68833387	-2.6022959	-1.5174552	-1.0683237	1.1208972	2.5337043	-1.0622153	6.660545	0.13887112	-2.9395497	-1.5975168	-0.38545007	-1.8247972	0.5222012	-0.82655585	0.48871708	-1.0643201	0.07801667	1.0038056	-1.122384	1.2575812	-0.9423251	0.41917604	1.3062851	-3.5393355	-0.9553175	-1.2908967	1.0458398	-0.37500352	-1.7334688	7.202041	-1.6460881	1.693117	-1.1949493	0.11439192	1.5810171
TCGA-D8-A1XQ-01A	-1.9635749	1.2099196	0.74933475	-1.6922796	-0.768899	0.6250296	0.3279452	0.4001821	-0.055666417	-1.9460821	1.0589052	0.7786204	0.046073556	0.4970654	0.37801158	-0.4364662	-1.4739033	-0.37821364	-0.7193247	-0.10648954	-0.8661257	-0.16337672	-0.68272215	-0.74068403	0.9373292	0.95218974	-0.72309655	-0.61115515	-0.45961565	1.5865872	0.14948177	-0.1295327	-0.07335864	1.5015522	-2.5371583	0.29630002	4.487863	-0.15173341	-1.0868741	-2.9983878	-0.5015862	0.2269764	0.6149868	1.0180553	-0.47333032	-0.59596133	1.1349285	2.685181	0.023260653	1.7117002
TCGA-C8-A135-01A	-1.3202187	0.06546337	0.8997269	-0.13659583	-0.012598164	0.08870633	0.524104	-0.112917244	0.7772902	1.015396	0.6260476	-1.0394347	-0.0057904124	1.2429396	0.11346584	-0.4731499	0.3958162	-0.37116882	-0.20481968	0.08827585	-0.14032601	-2.6038544	-0.38735875	0.94860697	-0.46017462	0.51864	-0.0011901623	-1.0977283	-0.0154393315	-0.24931854	0.9109018	-0.44094664	0.13585001	-0.95258147	-0.40928632	0.46581924	1.4652674	-0.63757604	-0.25393838	-2.1602094	-0.9279406	-0.04878457	0.6808934	-0.77139103	-1.0357375	-0.07427561	-1.531812	-0.502474	0.0056643635	0.52851087
TCGA-D8-A1X9-01A	-0.74122465	0.17985742	0.17256431	1.764379	1.8935035	-1.0359592	1.566239	-0.34417936	1.1888529	0.45538148	-1.3309605	-0.38624763	0.05729119	0.85241264	0.28350997	-0.32460377	0.08499922	-0.23394853	0.36136854	-0.56656694	-1.7138919	-0.21182927	-0.07167211	0.7210454	1.0874774	-0.07566765	0.083342224	1.2139924	-1.0261784	1.2683629	-1.514463	1.2076538	0.5642528	0.03968005	-0.3112108	-0.60849416	3.0944726	0.30307728	-0.519401	-0.54187775	0.78963804	-0.76784015	-1.5903591	-0.78285575	-1.9351281	-0.32772166	-1.5255892	1.641777	-0.22879863	-0.5088812
TCGA-AO-A0JE-01A	-0.53453493	-0.3194503	-0.33703947	0.8830471	-0.09495488	0.7617737	0.59896135	0.9063918	-0.53753865	0.8305961	1.2463112	0.22857913	-0.09334636	-0.61627173	-0.8723413	-0.16208611	0.17076778	-1.0745914	0.53586054	0.40567285	-1.4013628	-2.402324	0.16538075	1.0078328	0.3110644	0.1047399	-0.7048683	0.849072	-0.2295452	-1.1778644	-0.5871625	-1.252708	-0.14048575	-0.3424484	-0.1358991	0.2176231	3.7711525	0.5953721	2.0813897	-2.211419	-0.38995427	0.266465	0.044480838	0.53810406	-0.6626257	-0.19060454	-3.948566	-0.9808318	0.29945225	-0.3234228
TCGA-HN-A2OB-01A	-0.441647	0.029677615	-0.25670862	0.7495203	-1.4461609	-0.85690147	2.4693851	-2.4921048	-1.3274033	-0.2796277	0.6791166	-0.34513143	0.6965971	-0.42418206	-0.793667	-0.8584006	0.058949396	-0.8022984	-1.0191283	-0.5940002	0.9882329	4.314615	-1.4405348	-1.0682192	-0.4962759	-0.19470227	-0.65803677	2.0138493	-1.1193994	1.085206	-0.16937429	0.64673805	1.2040937	0.29070884	0.28862542	-1.5700014	-1.4199497	0.2631542	-2.0031035	0.28267422	0.8804327	0.5355787	2.0584583	-0.8392906	3.436732	-0.5877476	-0.84430534	0.42688558	-0.5087077	1.0794828
TCGA-EW-A1IY-01A	0.9111501	-0.7588799	-0.30586013	0.6157874	0.3469066	-0.39116678	-0.703946	0.48357627	-0.40340328	-0.51009864	1.054282	-0.8837525	-0.9147215	-0.6024827	-0.6453206	-0.58029616	0.17834622	0.69175196	2.127123	-1.0467787	-0.14085716	2.9564078	0.35297662	1.1185609	0.72900844	0.4581221	0.98923343	1.7014503	-1.4702815	0.7701688	-0.040685415	-1.0476431	-0.56106746	-0.5442395	0.3529218	-0.2810368	0.8319748	-0.55124664	0.72509277	-3.1842985	-1.2368209	0.9663806	-2.6351645	-0.17701703	-1.3360848	0.5850891	0.08633905	-0.3247481	0.5215507	0.17911881
TCGA-A8-A09M-01A	-0.19994724	-0.5940309	-0.602183	0.14636642	-0.1307949	-0.28269863	1.1118722	1.4711238	-0.85531986	0.4670506	-2.2340438	-0.5148527	0.3029538	0.90681815	-0.23573798	-0.22254366	-0.6989492	0.29699248	-0.85971475	0.2621977	-0.2819364	-2.6519709	2.7832828	0.4305272	1.1592228	0.25781763	-0.20551679	0.32225394	-0.9425901	0.54401475	-0.7486022	-0.96051735	0.7338306	0.3754286	1.3528332	0.37244684	1.7767256	0.23682156	1.0143384	0.65230244	-0.13898028	-0.4708541	-0.72306067	-0.1910551	0.96069235	-0.66950387	-1.8516098	-1.5927842	0.6006314	0.59149665
TCGA-A8-A0A1-01A	-1.0125153	0.6584654	0.26115233	1.1059648	0.80079246	-0.76036996	1.4139007	0.23816295	-0.076253265	0.41145733	-0.25028473	-0.25237846	-0.7450394	-0.31004137	-0.5533618	-0.02327381	-0.42539287	1.7732568	0.7960462	-0.46177486	0.13811773	3.310013	2.4899337	2.5532174	0.19643821	0.7747658	-0.3325002	-0.3229282	-0.45430437	0.4253997	-0.7483459	0.11334944	-0.28207743	0.48310676	0.40765968	0.8468271	2.5940008	-0.05437672	1.9117367	-1.3090198	0.09094844	0.66856027	-2.251911	1.3092178	0.6544002	0.44677502	-2.5011134	1.3942467	0.102449365	-0.24181782
TCGA-E9-A1RH-11A	3.904536	-2.9279072	0.23515743	-1.051311	-0.60853106	-0.07172161	6.2415733	0.32072014	-4.312123	-3.1303968	4.17803	0.043583512	-0.44659537	-0.8669502	-1.6645613	-3.4731915	-3.3305786	-0.81936103	0.39357385	-0.19979382	0.824091	4.141414	-3.0465546	-3.5448565	-1.849429	-0.79871714	-1.2233028	0.14396268	-0.29720506	0.20703351	0.7235838	-2.3974547	-2.3228848	-0.49590617	-1.9475554	-0.28998697	-0.24475682	0.83286035	-7.2650733	-2.3145263	-0.6829404	2.0393183	0.5459481	-3.1706033	5.068604	-2.6758265	-2.0180628	-1.2603706	0.47748983	2.1961849
TCGA-E9-A1RH-01A	0.25186166	-0.21374331	-0.3694457	0.6219075	0.30103263	-0.5811519	-1.4044931	1.5799768	-0.22821458	-0.66797507	2.5810292	-0.35319626	-0.6656298	-0.29613006	0.6132607	-0.30726966	-0.16245826	-0.7960148	-0.54045635	0.60334706	0.30749577	-0.59123486	-0.557703	0.20587933	0.26438543	0.027446598	0.5082404	0.3018267	-1.4724795	-0.72086436	-0.32092828	0.17166	-0.69381595	0.26299334	-0.5444356	-0.4033939	-0.01519987	-0.026340947	0.89000815	-2.9417725	0.023811124	0.24533536	-0.4603192	0.94699883	-3.5839314	-0.40865004	0.073682785	-1.1542941	0.7006136	0.504216
TCGA-BH-A1EV-01A	0.3095035	0.3353173	0.7754451	3.4778254	1.0256796	0.2612056	0.91185105	2.7465348	0.10920928	0.4458643	3.7799685	-1.1039869	-0.68664813	-0.30431512	1.2785007	-0.5149753	-0.49219304	-2.1998017	-2.1006763	-0.16153988	-1.2870436	-1.3443658	-1.2440451	0.45889002	0.2708093	0.58019954	0.97910595	0.87095547	-1.9551828	-0.6121993	-0.6621097	-0.35818106	-1.4878501	-1.2750646	1.992114	-0.015793383	1.6478547	0.32665238	1.2956648	0.87992316	-0.032840163	0.21476105	-1.3684969	0.53993773	-1.256605	-0.8101093	-3.5311265	0.08101314	0.5332442	-0.60223913
TCGA-BH-A1EV-11A	1.744093	-1.8944255	-0.24734214	-0.11791688	-1.4668003	1.0650845	5.099162	-1.6866095	-2.9130516	-0.7639286	1.8295028	-0.36579493	0.865827	0.27100965	-0.07224491	-0.16164166	-1.6515132	-1.0241114	-0.8410646	2.8964427	-2.8822062	5.175637	-0.4864582	-2.8470902	-1.7833785	-0.10179174	-1.5403743	2.6309905	-0.011829801	2.1638994	-0.37880075	-1.0433425	0.032441765	-0.9783483	0.68737173	-0.38414872	0.30144957	1.4820068	-3.6334565	-2.8446012	-1.7519705	1.5251305	-1.811899	-1.4252928	2.493863	-2.1962905	1.0491781	-0.97652763	0.07577312	1.716925
TCGA-A8-A09I-01A	-0.6353976	0.8427816	0.41492403	1.6179967	0.8988697	0.11409801	1.0130439	2.0177267	-0.038460515	-0.06623089	-0.7780439	-0.35561246	-0.57364124	0.6227	-0.2182628	1.407074	0.71232116	0.8930998	1.2687081	0.04299187	0.59277916	-3.085828	1.6363866	1.6528733	-0.61366665	1.3803266	0.85225105	0.059519142	-2.0085695	0.071512416	-0.5934448	-0.51083004	-0.8329613	0.1498881	1.1423239	0.3652534	2.928922	0.25711173	0.91707313	-0.756594	-0.42676255	0.58411515	-2.5977638	0.34689552	-1.2912906	-0.516119	-2.7281704	-1.1164356	-1.2864506	0.39978045
TCGA-AR-A2LR-01A	0.75825995	-0.61532736	-0.58516574	-0.72430533	0.25498405	-1.1117432	2.7503235	-1.138114	-2.41034	-0.25153738	-1.1002604	0.33611077	-1.060231	-2.1695886	-0.6571774	-1.733241	-1.5952756	-1.1900458	-0.49887392	-0.58686924	-0.6852464	-1.2217884	-4.233928	-3.126839	0.4789562	-0.13838491	2.3947537	0.09099424	-1.0103967	2.1100454	0.26649427	-0.2506076	-1.1896963	2.075611	-2.8794684	1.7272344	2.4607973	-0.069670975	-3.4428105	-0.30807167	-0.54141647	-0.3356016	-0.14326434	-0.83876455	1.0666952	-1.0975983	1.1292561	0.66587746	1.1997039	-0.31453055
TCGA-C8-A1HO-01A	-0.80874443	0.11239732	0.47183424	-0.6099959	1.1796354	-0.24871236	0.6311078	-0.19035834	0.40759873	0.17797263	-2.22022	-0.9923818	0.5735264	0.31569722	-1.3370725	0.18004417	0.2932055	0.26396364	1.249579	-0.28957185	-0.5931529	-0.16585651	0.4461141	1.158961	-0.01940427	-0.50846034	0.48174033	1.75721	0.51317763	0.5102953	0.7110075	-0.5511212	1.0653629	0.13147205	-0.038538605	0.37937048	-0.17544651	-0.25752842	-1.4025779	-0.37556988	0.097866826	-0.31639773	-0.4700149	-0.5215363	-0.45350182	0.6287651	1.8677428	0.60017264	0.20229042	-0.011707604
TCGA-EW-A2FW-01A	-1.1971459	0.8736172	-0.147881	-1.4304706	-0.17559622	0.50114655	0.44946092	-0.4378533	1.1320117	0.7349522	-0.3619787	-0.12978236	1.8564191	0.8410757	-0.6119256	-0.17476702	0.21311776	0.3261584	2.5593388	-0.32689482	0.38158622	-1.8966097	-0.0823392	0.8668097	-0.39243412	-0.5847461	-0.61072546	-0.30695504	-0.2831685	-0.33742273	0.49262807	0.17223632	0.07031861	0.64282566	0.24695423	-0.04203519	-1.370924	1.4983544	-1.0006835	0.3994142	0.12554032	0.454682	0.8537942	-0.7526809	1.2900947	-0.0556494	0.029494386	-0.46796817	-0.071822405	0.7441958
TCGA-AR-A2LL-01A	-1.2810168	-0.6523075	0.49830058	-0.7380053	0.086275786	-1.1314796	2.166779	0.651932	0.25358033	1.4164041	-0.74697983	0.88255775	-0.77073747	-0.09294452	-0.012366682	0.79364425	-0.2800454	0.3006606	-0.1700091	0.5417901	-0.13386786	-0.622021	1.825644	0.5463394	-0.6379827	1.9078287	-0.7067066	1.6844893	-1.2460438	-0.67334265	-0.5099688	-0.2767065	-0.85111505	-0.08429673	1.3670228	0.53142387	1.7623334	0.7489022	0.35588536	3.1056786	-0.5296429	0.3263659	-2.2960467	-0.28546238	1.6869956	-0.27189082	-2.007229	-0.44819745	-0.28268725	1.0759789
TCGA-5L-AAT1-01A	-1.7318811	0.5939124	0.3667181	-1.4065689	-0.66822267	-0.5405057	-0.12184632	-0.52940124	0.041411802	0.48365757	0.3021797	-0.23146334	-0.63085544	-0.26071298	-0.6725888	-0.0056859404	1.7399141	-0.013162363	1.5285993	-0.08545423	0.59552824	-1.0369911	0.5574278	0.8468126	0.26810992	-0.12526529	0.041954294	1.0420413	-0.3195042	-0.32975173	0.8138069	-0.06301667	-0.21924073	1.1751084	-0.481786	-0.342455	1.7096119	1.3495185	0.61102223	-0.71362394	0.9078496	-0.22188792	1.3875659	-0.3660341	1.9195018	0.10743794	-1.8700156	-0.6906134	0.19326386	0.03498721
TCGA-A7-A0DA-01A	-1.058511	-0.33678058	0.13545461	-1.1003633	-0.33193225	-0.47795123	0.49680895	-0.5085933	-0.48141962	-1.3443683	0.24586472	1.6734574	-0.2577413	-1.1460108	-0.0030902326	-0.30417022	-1.401717	-1.1760176	-0.31172818	-0.45219585	0.21022452	0.6537768	-1.9067758	-1.252009	1.6299728	-0.08183184	0.7456356	0.9762198	-0.7798734	1.3578478	0.12224729	-0.5407925	-0.4134173	-1.4786899	-2.0971155	0.5671538	3.6924295	-0.33612937	-1.513326	-1.916581	0.031265855	0.30661228	0.9837097	-0.37190285	-0.8087371	-0.3307754	2.7170362	2.8288574	0.46159112	0.99434894
TCGA-A8-A091-01A	-0.7179438	-0.6617874	-0.79631835	0.4982592	1.0024147	-0.81513447	0.47902006	-0.60869396	0.6158805	-0.42021945	-1.583677	-0.18431859	-0.6257292	-0.3901732	0.8489003	-1.1257029	0.96705705	0.08057484	0.6003579	-0.08635573	-1.3617582	2.0256004	0.046743795	0.8846905	-0.47479638	-0.55230886	-0.64872015	0.41111192	1.0903603	0.33536285	-0.089691445	0.61372375	0.1723597	-0.392322	-1.0299661	0.46933746	0.30821452	0.31407696	-0.4838166	1.170275	-0.052200735	-1.413284	0.6202406	0.305221	1.0492617	0.7476101	3.247354	2.2380366	-1.5097861	-0.974549
TCGA-BH-A0C0-11A	1.0238106	-0.67729473	0.32779318	0.2879682	-2.2192848	-0.9400424	4.2469587	-1.7534089	-3.7910347	-1.9752057	1.3414944	0.7771069	0.40532655	-1.0562675	-1.0233309	-2.0041113	-2.1732721	-1.1589226	1.8837078	2.8136306	1.677168	6.33146	-0.4191214	-3.222232	-5.662349	-0.36833727	-1.3732212	2.3532276	-0.8341693	0.81756544	0.63285536	2.6024547	0.7074108	1.0557374	1.3782172	-2.57555	-0.063873954	0.5489457	-3.63679	-1.0050179	1.9609808	1.4396122	-0.075845756	-1.4633452	6.400213	-0.9465307	1.229325	-1.2018694	-0.36887795	1.5740132
TCGA-AC-A2QH-01B	6.2443624	0.90024465	-0.61672246	2.3401597	2.939231	-0.8466457	0.8710179	5.510039	-2.597945	-0.10947245	2.5931742	-0.62864894	0.28480005	-0.055944163	-0.61459506	-0.35677826	-2.3857186	-0.37006176	-0.99454844	0.4302064	-2.099116	-2.1643503	-2.3648806	-2.872537	-0.39252287	-0.6024226	5.287782	0.042230904	-0.69091594	1.9383395	0.6501707	-1.9213611	-4.578687	1.0903301	-5.089539	0.873496	6.5273247	0.31407318	-3.4297814	-1.8085467	-0.91963565	0.025540989	-0.7029184	2.108547	1.4819998	-3.3144085	-1.8033432	1.387842	-0.03482008	0.6884309
TCGA-B6-A0IK-01A	0.13750087	0.4291142	-0.7182243	-0.95633346	-0.18225494	0.04043711	-0.34638822	0.60275984	1.1816972	-0.5393448	-0.87113476	-0.19080764	-1.8717728	2.0186017	0.2251508	-0.25758082	0.41459858	0.84744227	-0.6447383	0.467789	0.75049853	-1.366892	-0.10487467	-0.25776005	-0.50696295	0.98864555	-0.23870344	-0.241095	0.96390826	0.01598218	0.12837705	-0.070247486	-0.28906286	-0.26023442	-1.2222712	-0.70293605	-0.5685073	0.0885115	-1.7217588	-2.8915567	-0.7036208	-0.14086047	0.1458323	0.5263692	-1.7370181	-1.004712	0.122452736	-0.7580571	2.1972034	-0.84052896
TCGA-AC-A2QH-01A	8.509693	-3.6099448	-1.8254224	-1.1114231	8.387866	-3.465265	5.677653	3.5692487	-6.1969185	-1.9409801	9.836982	-2.1694765	-2.9682899	-0.36752868	-3.236784	-0.06007719	-6.9072556	-1.9822086	0.79026985	2.9888477	-4.651255	-0.3089716	-7.044134	-9.748189	0.8337191	-1.5659645	9.309799	-1.8633282	-2.345671	-0.40292636	2.5299962	-0.10004008	-6.273605	1.1490191	-7.154554	2.2656436	6.4719753	2.0710576	-9.516462	-0.4497912	-0.65416336	1.5326794	0.19491819	0.075488836	1.4474365	-5.174571	-3.4152713	-2.0452287	3.6477537	1.9993846
TCGA-GM-A2DO-01A	-0.05270797	0.36636707	0.1125077	1.4553336	-0.8998105	-0.3460015	-1.0141087	1.3434372	-0.022191375	0.27216572	-0.7715083	-0.39970326	0.6184437	0.088103615	0.1610406	-0.34782588	0.13027179	-0.8434615	-0.44687873	-0.15136224	-0.46563208	-0.9979494	2.5011592	-0.43956614	0.39666367	-1.0935693	0.2653318	-0.6758392	0.54298747	0.8739629	-0.245995	0.38675708	0.9832933	0.31397963	-0.24084042	-0.42496806	3.5091057	0.3089074	1.0352213	-1.1097806	-0.88404864	0.3528592	0.5971896	0.8274852	3.3876684	0.30947262	-0.82422876	-0.2837521	0.10839765	-0.008447051
TCGA-EW-A6SD-01A	-0.81897414	0.23676887	-0.48376185	0.85035485	-0.8526804	0.3771807	1.0030618	1.0057148	0.5744256	-0.9808249	-0.37431246	-0.5504722	-0.34632677	1.0559137	0.2511631	-0.06651361	-2.1581883	-0.29312158	-0.33955088	0.9972347	0.56899637	-4.0126896	0.5044754	0.9825936	0.30328327	0.064327255	-0.38520396	-0.934067	-0.039304897	-1.0077277	-0.22725962	-0.72993785	-0.013612211	0.6920157	-1.282372	-0.4187866	2.9595852	0.40764105	-0.0939103	-2.5417118	-0.39359748	-0.52416074	0.3383309	0.83289564	-0.61634487	-0.006188661	-2.3831112	-0.2001071	0.88685	-0.04249841
TCGA-A8-A07G-01A	-0.4651407	0.5942836	-0.39030355	-0.13013358	1.5222278	-0.6961636	1.2624322	-1.0748289	-0.19466084	-0.9731487	4.046083	0.31217766	0.46951044	1.0173482	-0.12860027	0.1545287	0.49181968	-1.1043339	0.4968214	-0.19075179	0.2550952	2.9332373	-1.9792676	0.010310598	-0.33787474	-0.112901	0.5723013	-0.0059366226	-1.3522755	0.8242581	-0.042397887	-0.15187815	1.2554117	0.25334847	0.56674707	0.4584731	0.13403776	0.08236238	0.1720142	-0.61672175	-2.0369987	0.13322958	0.28430277	-0.39703482	-1.1572545	-0.66361046	-0.46573964	0.4118777	1.6676108	0.7130553
TCGA-AR-A24Q-01A	-1.0394528	-0.4225579	0.36408636	-1.2388037	0.064670846	-0.17797151	0.5370741	-0.83981425	0.3305078	-0.6653913	0.90673286	1.1446664	0.31255332	-0.46911764	-0.6665539	-0.27151087	-2.074204	-1.2115242	-0.22479035	-0.4009099	-0.99759287	1.1942217	-1.8124955	-1.521821	1.2246431	-0.586017	0.88533306	-0.88434	-0.5848465	1.7362257	-0.6005078	0.5365104	0.12018494	0.30072868	-1.6363395	0.31481627	2.9594378	-0.49715403	-1.6817131	-2.5356221	-0.13609302	-0.039539427	0.64235675	0.05911565	-1.9159313	-0.58245146	2.1466322	1.7880828	0.96777356	-0.61827904
TCGA-A2-A0D4-01A	-0.008914784	0.2084409	0.06530595	2.0515716	1.2453195	0.06849158	0.44976538	0.5752672	0.8034364	-1.6593025	-1.7298572	-0.39630568	0.80736417	1.8104223	-0.747028	-0.7463801	0.4266527	-1.0292189	-0.24923408	-0.1903089	1.2691715	-1.2931983	-0.5225979	0.98818815	0.17947502	-0.46606305	-0.2647906	0.9820523	0.06516591	0.65393907	-0.47638655	0.34243888	0.3657199	1.9985428	0.5969472	0.036957767	-2.2982683	-0.23765804	-1.8534539	0.88829124	-1.0286641	-0.18765923	1.7013011	-0.10618284	-1.30078	0.446018	0.1970528	0.4900584	0.46838257	0.45277792
TCGA-AC-A8OP-01A	-1.1470864	0.19931665	-1.0504864	1.7313737	0.15078431	-0.6709529	0.9924982	0.4702467	0.591786	-0.7727536	-3.8951695	0.33432275	-0.40718207	-0.7086654	1.4503374	0.25837436	0.37620512	-1.3268688	0.7382839	0.39852354	0.6417909	-0.5488549	1.4572299	0.7660366	0.13721785	-0.59472597	0.49629682	-0.5821825	-0.3087373	-0.0675621	0.7702757	0.16666585	0.34378606	0.73930985	-0.5453092	1.1253078	2.5296392	0.251395	-0.34195578	1.5169125	-0.3234856	-0.41430295	0.9612041	0.1054374	1.3186852	-0.39062676	-0.25889188	2.1068432	0.40601423	-0.18867356
TCGA-D8-A143-01A	-0.8598979	-0.9856358	-0.45348662	0.3297004	0.44796062	-0.27822593	1.0959822	1.3055377	-0.12626296	0.060296267	0.68003887	0.50356704	-0.6876333	2.0625417	0.35170895	-1.2333441	-1.0915635	0.30386436	0.07787438	0.16306761	0.117481634	-4.20716	-0.31223202	0.79462385	0.012681663	-0.7458832	0.85542095	-0.34185773	-0.316234	0.6300057	0.011398014	0.12506422	0.6895828	0.5089687	-2.9098585	0.19200525	2.3604393	-0.82594514	-1.4113489	-3.019657	-1.2660187	-0.016527921	-0.37960607	-0.52571374	-0.64531326	-0.24581903	-0.49836576	0.99848443	1.7422155	-0.092124045
TCGA-BH-A1FD-11B	2.2369525	-0.78448075	0.42586344	-0.35595974	-2.027532	1.893513	5.1048427	-1.1951188	-3.594851	-1.4255857	3.0120492	0.35711622	0.11830962	-0.35822323	-1.1726979	-0.51281595	-2.5871966	-1.2825012	-0.5958142	3.5925457	0.45610905	5.8103166	-1.2383658	-2.5072832	-2.7301798	0.1832599	-2.2311244	1.111441	-0.47289392	1.767313	1.404098	0.4332633	0.44042873	0.65364397	0.3908609	-0.2912445	-0.5027825	0.75513923	-5.252754	-2.7343028	-0.46110386	0.8010405	-0.28851172	-0.9336705	4.335845	-1.6548321	0.36410177	-1.5684639	0.037454635	2.2692199
TCGA-E9-A1NA-11A	1.6528174	-2.8945055	0.36492258	-2.0430677	-3.1991334	1.325818	5.38783	-1.3959948	-3.3908112	-1.5984163	0.6996277	0.8423776	-0.32045302	-1.0850431	-0.9037128	-1.3945073	-1.9584913	-1.5097218	-0.09238759	0.91842216	-0.73416305	2.5497422	-2.6186073	-2.843954	-0.8425418	-1.137031	-1.1027071	0.90147436	-0.28968003	1.9460065	0.448822	-0.66684175	-1.613875	0.0035361946	-1.6494185	1.0258441	0.96449757	1.522752	-6.8931785	-2.4817398	0.35401237	0.5160485	1.0294647	0.12493551	5.160072	-2.2203395	-1.6630567	-1.2933898	0.486711	0.96906555
TCGA-E2-A1IG-11A	2.371693	-1.3604066	0.17830957	-1.8632312	-2.4964392	1.9727175	6.5768514	-1.2089841	-3.8922386	-1.9633414	1.7649144	-0.31328312	-1.1139915	-1.3564043	-1.3221931	-2.9715881	-2.3693917	-1.528758	0.8705003	-0.70891285	-0.49238157	2.8151383	-2.8477037	-3.1881375	-0.7244708	-1.534457	-1.4144338	1.3469063	-0.024729189	2.1197433	-0.22028136	1.4699869	-1.6211433	-0.16243581	-1.9693862	-1.2509516	0.487799	1.6307025	-7.208634	-1.8722273	0.028239101	1.0059049	0.58902174	-0.024214745	5.4617524	-2.7943125	-1.4548699	-1.0298337	0.48278573	1.4419869
TCGA-E2-A572-01A	1.8421448	0.0554491	0.36895788	1.2693818	0.3950495	0.10084605	-2.3261228	2.8494523	-1.6612067	-0.17018485	4.006541	-1.0754433	-1.1946344	0.21008387	0.03704615	0.033881083	-0.9588443	1.7081337	-1.4787204	0.3594023	-1.2055402	0.9564314	-0.7743623	-0.49153137	-0.13349393	-0.16012731	1.9074191	-0.5484597	-3.014013	1.3727596	0.2310476	0.84206045	-0.7055973	0.28976327	-0.9815436	-0.07768801	-1.1435273	-0.21318029	-0.7495083	-0.62178355	-0.023720607	-0.37609726	2.5962958	0.86806613	1.4433278	-1.6982114	1.4759631	-1.0878748	2.179654	0.49307448
TCGA-PE-A5DC-01A	-1.2571367	-0.028385561	-0.50027	1.2436604	-1.3961922	0.22381015	-0.30021304	-0.26183534	1.0458667	0.5653656	-0.35978013	-0.2564721	0.18358636	-1.4214957	0.39941576	0.20956244	-0.15358904	-1.6099977	1.7281094	0.17354813	0.67406917	-1.9781908	-0.14368574	0.8864799	1.0594128	0.18228061	0.5271905	0.60770124	-0.26729283	-0.37430018	-0.61252487	-1.112819	0.34767497	-0.54014176	0.20933737	0.7976944	0.45837605	-0.11047086	-0.30308783	0.8292322	0.4523029	-0.39031237	1.4627235	0.9530622	1.1782652	-1.4146972	0.4312296	1.103661	-0.23923166	0.08010563
TCGA-A8-A06P-01A	-0.7990106	0.43954325	0.5538603	1.2058389	-0.52766156	0.7397868	1.269433	-1.196413	0.50842035	-1.4293923	-0.059058934	0.0390777	-0.4312155	0.20941788	-0.0046135187	0.59640443	-0.4222	-1.4718727	0.17811026	0.41141602	0.94911873	0.80331653	-1.008075	0.67748535	0.42699188	-0.16908367	-1.097131	0.20034847	0.6825031	0.8698634	0.43108606	-0.13624416	0.06586917	0.21755622	-0.37945157	-0.10859277	0.418694	0.07692313	-0.88883686	0.7068596	1.3476422	0.6614839	2.7013464	-0.5779395	0.15141979	0.9619544	-1.8819139	2.1755981	-1.0434022	0.8194569
TCGA-B6-A1KI-01A	-1.0886803	0.0022392422	0.7189561	0.71056706	1.1380137	-0.22757174	2.1312344	-0.74204767	-0.18167147	-0.38059753	4.3002596	-0.13239777	0.44088426	1.8124567	-0.33790872	-0.49290124	0.4761476	0.2897584	-1.2931279	1.648258	0.42948058	5.952979	-0.89024943	1.2475584	0.3876641	-2.2885818	0.7650744	0.03594131	-0.75017405	2.2732334	-0.28604865	1.3591733	1.4936349	-1.4829391	1.2187762	-0.1404506	-1.5363666	-0.42681658	-0.2997936	0.102375306	-0.7338004	-0.41978654	0.31303763	0.3232882	1.2630776	0.77365744	0.42162126	0.029404491	1.35556	-0.19142762
